species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_ F
ANGE,-103.097,42.6397,4321,2000-01,0.74,32
ANGE,-103.097,42.6397,4321,2000-02,1.02,37.8
ANGE,-103.097,42.6397,4321,2000-03,2.24,40.6
ANGE,-103.097,42.6397,4321,2000-04,4.09,45.7
ANGE,-103.097,42.6397,4321,2000-05,4.05,57.9
ANGE,-103.097,42.6397,4321,2000-06,0.55,64.5
ANGE,-103.097,42.6397,4321,2000-07,1.4,75.5
ANGE,-103.097,42.6397,4321,2000-08,0.72,75.8
ANGE,-103.097,42.6397,4321,2000-09,1.49,64.7
ANGE,-103.097,42.6397,4321,2000-10,1.09,50.5
ANGE,-103.097,42.6397,4321,2000-11,0.91,32.1
ANGE,-103.097,42.6397,4321,2000-12,0.5,22.1
ANGE,-103.097,42.6397,4321,2001-01,0.41,34.1
ANGE,-103.097,42.6397,4321,2001-02,0.92,26.8
ANGE,-103.097,42.6397,4321,2001-03,0.87,37.3
ANGE,-103.097,42.6397,4321,2001-04,2.34,47.1
ANGE,-103.097,42.6397,4321,2001-05,1.78,56.7
ANGE,-103.097,42.6397,4321,2001-06,3.14,65.7
ANGE,-103.097,42.6397,4321,2001-07,5.04,75.8
ANGE,-103.097,42.6397,4321,2001-08,0.71,74.8
ANGE,-103.097,42.6397,4321,2001-09,0.98,64.9
ANGE,-103.097,42.6397,4321,2001-10,0.86,49.4
ANGE,-103.097,42.6397,4321,2001-11,0.61,44.8
ANGE,-103.097,42.6397,4321,2001-12,0,33.1
ANGE,-103.097,42.6397,4321,2002-01,0,32.8
ANGE,-103.097,42.6397,4321,2002-02,0.09,33.3
ANGE,-103.097,42.6397,4321,2002-03,1.89,25.5
ANGE,-103.097,42.6397,4321,2002-04,0.83,46.1
ANGE,-103.097,42.6397,4321,2002-05,1.83,52
ANGE,-103.097,42.6397,4321,2002-06,0.94,70.7
ANGE,-103.097,42.6397,4321,2002-07,0.57,78.1
ANGE,-103.097,42.6397,4321,2002-08,1.94,71.1
ANGE,-103.097,42.6397,4321,2002-09,3.04,62.7
ANGE,-103.097,42.6397,4321,2002-10,0.51,42.9
ANGE,-103.097,42.6397,4321,2002-11,0.18,38.6
ANGE,-103.097,42.6397,4321,2002-12,0.2,36.9
ANGE,-103.097,42.6397,4321,2003-01,0.29,34.1
ANGE,-103.097,42.6397,4321,2003-02,0.29,26.9
ANGE,-103.097,42.6397,4321,2003-03,1.91,36.2
ANGE,-103.097,42.6397,4321,2003-04,2.16,48.3
ANGE,-103.097,42.6397,4321,2003-05,3.63,55.1
ANGE,-103.097,42.6397,4321,2003-06,3.97,61.9
ANGE,-103.097,42.6397,4321,2003-07,0.2,77.9
ANGE,-103.097,42.6397,4321,2003-08,1.06,75.9
ANGE,-103.097,42.6397,4321,2003-09,1.81,61.5
ANGE,-103.097,42.6397,4321,2003-10,0.61,55
ANGE,-103.097,42.6397,4321,2003-11,0.75,33.5
ANGE,-103.097,42.6397,4321,2003-12,0.51,34.5
ANGE,-103.097,42.6397,4321,2004-01,0.19,30.5
ANGE,-103.097,42.6397,4321,2004-02,0.71,32.3
ANGE,-103.097,42.6397,4321,2004-03,0.71,42.2
ANGE,-103.097,42.6397,4321,2004-04,0.83,48.8
ANGE,-103.097,42.6397,4321,2004-05,1.23,56.4
ANGE,-103.097,42.6397,4321,2004-06,1.62,61.9
ANGE,-103.097,42.6397,4321,2004-07,2.37,71.8
ANGE,-103.097,42.6397,4321,2004-08,0.81,69
ANGE,-103.097,42.6397,4321,2004-09,4.67,63.6
ANGE,-103.097,42.6397,4321,2004-10,2.04,50.3
ANGE,-103.097,42.6397,4321,2004-11,0.48,38.9
ANGE,-103.097,42.6397,4321,2004-12,0.1,36.2
ANGE,-103.097,42.6397,4321,2005-01,0.38,27
,,,,,,
ANGE,-103.097,42.6397,4321,1991-01,0.22,22.9
ANGE,-103.097,42.6397,4321,1991-02,0.8,39.2
ANGE,-103.097,42.6397,4321,1991-03,0.68,38.7
ANGE,-103.097,42.6397,4321,1991-04,2.48,45.8
ANGE,-103.097,42.6397,4321,1991-05,5.87,56.1
ANGE,-103.097,42.6397,4321,1991-06,5.87,66.9
ANGE,-103.097,42.6397,4321,1991-07,1.96,72.7
ANGE,-103.097,42.6397,4321,1991-08,1.15,73.9
ANGE,-103.097,42.6397,4321,1991-09,0.91,63.3
ANGE,-103.097,42.6397,4321,1991-10,1.21,49.2
ANGE,-103.097,42.6397,4321,1991-11,0.72,33
ANGE,-103.097,42.6397,4321,1991-12,0,35.3
ANGE,-103.097,42.6397,4321,1992-01,0.49,37.1
ANGE,-103.097,42.6397,4321,1992-02,0.8,38.8
ANGE,-103.097,42.6397,4321,1992-03,1.69,42
ANGE,-103.097,42.6397,4321,1992-04,0.46,47.4
ANGE,-103.097,42.6397,4321,1992-05,2.33,58.7
ANGE,-103.097,42.6397,4321,1992-06,5.26,63.7
ANGE,-103.097,42.6397,4321,1992-07,3.04,66.3
ANGE,-103.097,42.6397,4321,1992-08,1.77,66.9
ANGE,-103.097,42.6397,4321,1992-09,0.43,63.4
ANGE,-103.097,42.6397,4321,1992-10,0.55,51.6
ANGE,-103.097,42.6397,4321,1992-11,0.9,33.1
ANGE,-103.097,42.6397,4321,1992-12,0.39,25.8
ANGE,-103.097,42.6397,4321,1993-01,0.4,24.6
ANGE,-103.097,42.6397,4321,1993-02,1.55,23.7
ANGE,-103.097,42.6397,4321,1993-03,1.58,36.6
ANGE,-103.097,42.6397,4321,1993-04,1.87,45.2
ANGE,-103.097,42.6397,4321,1993-05,1.92,56.6
ANGE,-103.097,42.6397,4321,1993-06,6.64,61.7
ANGE,-103.097,42.6397,4321,1993-07,2.88,68.1
ANGE,-103.097,42.6397,4321,1993-08,1.36,69.2
ANGE,-103.097,42.6397,4321,1993-09,2.44,56.8
ANGE,-103.097,42.6397,4321,1993-10,2.01,46.9
ANGE,-103.097,42.6397,4321,1993-11,1.09,33.5
ANGE,-103.097,42.6397,4321,1993-12,0.61,34.9
ANGE,-103.097,42.6397,4321,1994-01,0.51,29.1
ANGE,-103.097,42.6397,4321,1994-02,0.14,25.7
ANGE,-103.097,42.6397,4321,1994-03,0.5,40.1
ANGE,-103.097,42.6397,4321,1994-04,1.05,46.8
ANGE,-103.097,42.6397,4321,1994-05,1.54,60.9
ANGE,-103.097,42.6397,4321,1994-06,1.3,68.8
ANGE,-103.097,42.6397,4321,1994-07,1.65,71.7
ANGE,-103.097,42.6397,4321,1994-08,1.3,74
ANGE,-103.097,42.6397,4321,1994-09,0.84,66.2
ANGE,-103.097,42.6397,4321,1994-10,2.89,50.3
ANGE,-103.097,42.6397,4321,1994-11,0.38,36.1
ANGE,-103.097,42.6397,4321,1994-12,1,38.2
ANGE,-103.097,42.6397,4321,1995-01,0.69,32.3
ANGE,-103.097,42.6397,4321,1995-02,0.35,35.2
ANGE,-103.097,42.6397,4321,1995-03,0.36,36.8
ANGE,-103.097,42.6397,4321,1995-04,2.54,41.3
ANGE,-103.097,42.6397,4321,1995-05,5.4,49.7
ANGE,-103.097,42.6397,4321,1995-06,4.29,63.7
ANGE,-103.097,42.6397,4321,1995-07,1.65,71.8
ANGE,-103.097,42.6397,4321,1995-08,1.71,75.3
ANGE,-103.097,42.6397,4321,1995-09,1.99,61.8
ANGE,-103.097,42.6397,4321,1995-10,2.46,50.3
ANGE,-103.097,42.6397,4321,1995-11,0.73,37.7
ANGE,-103.097,42.6397,4321,1995-12,0.42,31.2
ANGE,-103.097,42.6397,4321,1996-01,0.74,24.2
ANGE,-103.097,42.6397,4321,1996-02,0.02,31.8
ANGE,-103.097,42.6397,4321,1996-03,0.66,28.8
ANGE,-103.097,42.6397,4321,1996-04,1.75,46.1
ANGE,-103.097,42.6397,4321,1996-05,4.98,53.2
ANGE,-103.097,42.6397,4321,1996-06,1.79,67.7
ANGE,-103.097,42.6397,4321,1996-07,1.76,72.1
ANGE,-103.097,42.6397,4321,1996-08,4.57,71.3
ANGE,-103.097,42.6397,4321,1996-09,1.8,59.9
ANGE,-103.097,42.6397,4321,1996-10,2.15,50.3
ANGE,-103.097,42.6397,4321,1996-11,0.47,30.8
ANGE,-103.097,42.6397,4321,1996-12,0.45,25.3
ANGE,-103.097,42.6397,4321,1997-01,0.63,24.8
ANGE,-103.097,42.6397,4321,1997-02,0.46,34.7
ANGE,-103.097,42.6397,4321,1997-03,0.26,38.8
ANGE,-103.097,42.6397,4321,1997-04,2.97,40.5
ANGE,-103.097,42.6397,4321,1997-05,4.36,53.6
ANGE,-103.097,42.6397,4321,1997-06,3.71,67.1
ANGE,-103.097,42.6397,4321,1997-07,4.69,73.1
ANGE,-103.097,42.6397,4321,1997-08,1.48,70.8
ANGE,-103.097,42.6397,4321,1997-09,1.26,65.5
ANGE,-103.097,42.6397,4321,1997-10,2.24,50.9
ANGE,-103.097,42.6397,4321,1997-11,0.13,39.3
ANGE,-103.097,42.6397,4321,1997-12,0.21,34.4
ANGE,-103.097,42.6397,4321,1998-01,0.27,33.6
ANGE,-103.097,42.6397,4321,1998-02,0.73,38.4
ANGE,-103.097,42.6397,4321,1998-03,2.15,31.4
ANGE,-103.097,42.6397,4321,1998-04,0.59,45.8
ANGE,-103.097,42.6397,4321,1998-05,1.98,58.1
ANGE,-103.097,42.6397,4321,1998-06,3.47,60.6
ANGE,-103.097,42.6397,4321,1998-07,3.62,74.7
ANGE,-103.097,42.6397,4321,1998-08,2.09,73.1
ANGE,-103.097,42.6397,4321,1998-09,1.17,70
ANGE,-103.097,42.6397,4321,1998-10,4.08,49
ANGE,-103.097,42.6397,4321,1998-11,1.43,42.6
ANGE,-103.097,42.6397,4321,1998-12,0.42,34.2
ANGE,-103.097,42.6397,4321,1999-01,0.32,29.9
ANGE,-103.097,42.6397,4321,1999-02,0.19,42.5
ANGE,-103.097,42.6397,4321,1999-03,0.59,40.5
ANGE,-103.097,42.6397,4321,1999-04,4.21,43.3
ANGE,-103.097,42.6397,4321,1999-05,2.71,55.1
ANGE,-103.097,42.6397,4321,1999-06,5.28,64.3
ANGE,-103.097,42.6397,4321,1999-07,1.98,73.6
ANGE,-103.097,42.6397,4321,1999-08,1.16,72.9
ANGE,-103.097,42.6397,4321,1999-09,3.35,59.3
ANGE,-103.097,42.6397,4321,1999-10,0.08,51.2
ANGE,-103.097,42.6397,4321,1999-11,0.43,53.2
ANGE,-103.097,42.6397,4321,1999-12,0.22,40.3
ANGE,-103.097,42.6397,4321,2000-01,0.74,32
ANGE,-103.097,42.6397,4321,2000-02,1.02,37.8
ANGE,-103.097,42.6397,4321,2000-03,2.24,40.6
ANGE,-103.097,42.6397,4321,2000-04,4.09,45.7
ANGE,-103.097,42.6397,4321,2000-05,4.05,57.9
ANGE,-103.097,42.6397,4321,2000-06,0.55,64.5
ANGE,-103.097,42.6397,4321,2000-07,1.4,75.5
ANGE,-103.097,42.6397,4321,2000-08,0.72,75.8
ANGE,-103.097,42.6397,4321,2000-09,1.49,64.7
ANGE,-103.097,42.6397,4321,2000-10,1.09,50.5
ANGE,-103.097,42.6397,4321,2000-11,0.91,32.1
ANGE,-103.097,42.6397,4321,2000-12,0.5,22.1
ANGE,-103.097,42.6397,4321,2001-01,0.41,34.1
ANGE,-103.097,42.6397,4321,2001-02,0.92,26.8
ANGE,-103.097,42.6397,4321,2001-03,0.87,37.3
ANGE,-103.097,42.6397,4321,2001-04,2.34,47.1
ANGE,-103.097,42.6397,4321,2001-05,1.78,56.7
ANGE,-103.097,42.6397,4321,2001-06,3.14,65.7
ANGE,-103.097,42.6397,4321,2001-07,5.04,75.8
ANGE,-103.097,42.6397,4321,2001-08,0.71,74.8
ANGE,-103.097,42.6397,4321,2001-09,0.98,64.9
ANGE,-103.097,42.6397,4321,2001-10,0.86,49.4
ANGE,-103.097,42.6397,4321,2001-11,0.61,44.8
ANGE,-103.097,42.6397,4321,2001-12,0,33.1
ANGE,-103.097,42.6397,4321,2002-01,0,32.8
ANGE,-103.097,42.6397,4321,2002-02,0.09,33.3
ANGE,-103.097,42.6397,4321,2002-03,1.89,25.5
ANGE,-103.097,42.6397,4321,2002-04,0.83,46.1
ANGE,-103.097,42.6397,4321,2002-05,1.83,52
ANGE,-103.097,42.6397,4321,2002-06,0.94,70.7
ANGE,-103.097,42.6397,4321,2002-07,0.57,78.1
ANGE,-103.097,42.6397,4321,2002-08,1.94,71.1
ANGE,-103.097,42.6397,4321,2002-09,3.04,62.7
ANGE,-103.097,42.6397,4321,2002-10,0.51,42.9
ANGE,-103.097,42.6397,4321,2002-11,0.18,38.6
ANGE,-103.097,42.6397,4321,2002-12,0.2,36.9
ANGE,-103.097,42.6397,4321,2003-01,0.29,34.1
ANGE,-103.097,42.6397,4321,2003-02,0.29,26.9
ANGE,-103.097,42.6397,4321,2003-03,1.91,36.2
ANGE,-103.097,42.6397,4321,2003-04,2.16,48.3
ANGE,-103.097,42.6397,4321,2003-05,3.63,55.1
ANGE,-103.097,42.6397,4321,2003-06,3.97,61.9
ANGE,-103.097,42.6397,4321,2003-07,0.2,77.9
ANGE,-103.097,42.6397,4321,2003-08,1.06,75.9
ANGE,-103.097,42.6397,4321,2003-09,1.81,61.5
ANGE,-103.097,42.6397,4321,2003-10,0.61,55
ANGE,-103.097,42.6397,4321,2003-11,0.75,33.5
ANGE,-103.097,42.6397,4321,2003-12,0.51,34.5
ANGE,-103.097,42.6397,4321,2004-01,0.19,30.5
ANGE,-103.097,42.6397,4321,2004-02,0.71,32.3
ANGE,-103.097,42.6397,4321,2004-03,0.71,42.2
ANGE,-103.097,42.6397,4321,2004-04,0.83,48.8
ANGE,-103.097,42.6397,4321,2004-05,1.23,56.4
ANGE,-103.097,42.6397,4321,2004-06,1.62,61.9
ANGE,-103.097,42.6397,4321,2004-07,2.37,71.8
ANGE,-103.097,42.6397,4321,2004-08,0.81,69
ANGE,-103.097,42.6397,4321,2004-09,4.67,63.6
ANGE,-103.097,42.6397,4321,2004-10,2.04,50.3
ANGE,-103.097,42.6397,4321,2004-11,0.48,38.9
ANGE,-103.097,42.6397,4321,2004-12,0.1,36.2
ANGE,-103.097,42.6397,4321,2005-01,0.38,27
,,,,,,
ANGE,-103.029,42.7065,4042,1991-01,0.14,22.5
ANGE,-103.029,42.7065,4042,1991-02,0.86,38.9
ANGE,-103.029,42.7065,4042,1991-03,0.65,39
ANGE,-103.029,42.7065,4042,1991-04,2.49,46
ANGE,-103.029,42.7065,4042,1991-05,4.53,55.9
ANGE,-103.029,42.7065,4042,1991-06,6.25,67.1
ANGE,-103.029,42.7065,4042,1991-07,2.19,73.2
ANGE,-103.029,42.7065,4042,1991-08,1.07,74.8
ANGE,-103.029,42.7065,4042,1991-09,0.75,63
ANGE,-103.029,42.7065,4042,1991-10,1.22,49
ANGE,-103.029,42.7065,4042,1991-11,0.67,32.9
ANGE,-103.029,42.7065,4042,1991-12,0,35.2
ANGE,-103.029,42.7065,4042,1992-01,0.47,36.3
ANGE,-103.029,42.7065,4042,1992-02,0.74,38.5
ANGE,-103.029,42.7065,4042,1992-03,1.61,41.9
ANGE,-103.029,42.7065,4042,1992-04,0.48,47.6
ANGE,-103.029,42.7065,4042,1992-05,1.92,58.8
ANGE,-103.029,42.7065,4042,1992-06,5.61,63.9
ANGE,-103.029,42.7065,4042,1992-07,3.04,66.4
ANGE,-103.029,42.7065,4042,1992-08,1.74,67.4
ANGE,-103.029,42.7065,4042,1992-09,0.37,63.2
ANGE,-103.029,42.7065,4042,1992-10,0.47,52.3
ANGE,-103.029,42.7065,4042,1992-11,0.85,33.1
ANGE,-103.029,42.7065,4042,1992-12,0.35,25.6
ANGE,-103.029,42.7065,4042,1993-01,0.39,24.8
ANGE,-103.029,42.7065,4042,1993-02,1.63,23
ANGE,-103.029,42.7065,4042,1993-03,1.67,37
ANGE,-103.029,42.7065,4042,1993-04,1.66,45.8
ANGE,-103.029,42.7065,4042,1993-05,1.79,56.7
ANGE,-103.029,42.7065,4042,1993-06,6.69,61.9
ANGE,-103.029,42.7065,4042,1993-07,2.69,68.4
ANGE,-103.029,42.7065,4042,1993-08,1.08,69.7
ANGE,-103.029,42.7065,4042,1993-09,2.44,56.8
ANGE,-103.029,42.7065,4042,1993-10,1.91,47.3
ANGE,-103.029,42.7065,4042,1993-11,1,34.1
ANGE,-103.029,42.7065,4042,1993-12,0.64,36.1
ANGE,-103.029,42.7065,4042,1994-01,0.49,29.2
ANGE,-103.029,42.7065,4042,1994-02,0.11,25.1
ANGE,-103.029,42.7065,4042,1994-03,0.49,40.4
ANGE,-103.029,42.7065,4042,1994-04,0.98,47.1
ANGE,-103.029,42.7065,4042,1994-05,1.52,61.3
ANGE,-103.029,42.7065,4042,1994-06,1.04,69.3
ANGE,-103.029,42.7065,4042,1994-07,1.54,72.3
ANGE,-103.029,42.7065,4042,1994-08,1.44,74.7
ANGE,-103.029,42.7065,4042,1994-09,0.86,66.5
ANGE,-103.029,42.7065,4042,1994-10,2.49,50.6
ANGE,-103.029,42.7065,4042,1994-11,0.34,36.2
ANGE,-103.029,42.7065,4042,1994-12,1.02,39.6
ANGE,-103.029,42.7065,4042,1995-01,0.67,34.1
ANGE,-103.029,42.7065,4042,1995-02,0.32,35.1
ANGE,-103.029,42.7065,4042,1995-03,0.39,37.1
ANGE,-103.029,42.7065,4042,1995-04,2.4,42
ANGE,-103.029,42.7065,4042,1995-05,4.79,50
ANGE,-103.029,42.7065,4042,1995-06,3.95,64.7
ANGE,-103.029,42.7065,4042,1995-07,1.32,72.4
ANGE,-103.029,42.7065,4042,1995-08,2.08,75.9
ANGE,-103.029,42.7065,4042,1995-09,1.9,62.2
ANGE,-103.029,42.7065,4042,1995-10,2.45,51.9
ANGE,-103.029,42.7065,4042,1995-11,0.69,37.9
ANGE,-103.029,42.7065,4042,1995-12,0.42,31
ANGE,-103.029,42.7065,4042,1996-01,0.75,23.7
ANGE,-103.029,42.7065,4042,1996-02,0,31.6
ANGE,-103.029,42.7065,4042,1996-03,0.66,28.8
ANGE,-103.029,42.7065,4042,1996-04,1.67,46.4
ANGE,-103.029,42.7065,4042,1996-05,4.82,53.3
ANGE,-103.029,42.7065,4042,1996-06,1.75,68.3
ANGE,-103.029,42.7065,4042,1996-07,1.64,72.5
ANGE,-103.029,42.7065,4042,1996-08,5.34,71.8
ANGE,-103.029,42.7065,4042,1996-09,1.58,59.8
ANGE,-103.029,42.7065,4042,1996-10,2.01,50.9
ANGE,-103.029,42.7065,4042,1996-11,0.44,30.5
ANGE,-103.029,42.7065,4042,1996-12,0.53,25.2
ANGE,-103.029,42.7065,4042,1997-01,0.65,24.9
ANGE,-103.029,42.7065,4042,1997-02,0.51,34.4
ANGE,-103.029,42.7065,4042,1997-03,0.27,39.1
ANGE,-103.029,42.7065,4042,1997-04,2.85,41.2
ANGE,-103.029,42.7065,4042,1997-05,3.84,53.8
ANGE,-103.029,42.7065,4042,1997-06,3.37,67.5
ANGE,-103.029,42.7065,4042,1997-07,4.83,73.7
ANGE,-103.029,42.7065,4042,1997-08,1.19,71.4
ANGE,-103.029,42.7065,4042,1997-09,1.31,65.8
ANGE,-103.029,42.7065,4042,1997-10,2.05,51.6
ANGE,-103.029,42.7065,4042,1997-11,0.13,40.5
ANGE,-103.029,42.7065,4042,1997-12,0.24,34.8
ANGE,-103.029,42.7065,4042,1998-01,0.28,34.3
ANGE,-103.029,42.7065,4042,1998-02,0.72,39.9
ANGE,-103.029,42.7065,4042,1998-03,2.17,31.4
ANGE,-103.029,42.7065,4042,1998-04,0.48,46.4
ANGE,-103.029,42.7065,4042,1998-05,1.4,58.7
ANGE,-103.029,42.7065,4042,1998-06,3.22,61.4
ANGE,-103.029,42.7065,4042,1998-07,3.13,75.2
ANGE,-103.029,42.7065,4042,1998-08,2.14,73.9
ANGE,-103.029,42.7065,4042,1998-09,1.13,70.3
ANGE,-103.029,42.7065,4042,1998-10,3.94,49.5
ANGE,-103.029,42.7065,4042,1998-11,1.42,43.6
ANGE,-103.029,42.7065,4042,1998-12,0.37,35.1
ANGE,-103.029,42.7065,4042,1999-01,0.31,29.6
ANGE,-103.029,42.7065,4042,1999-02,0.19,42.7
ANGE,-103.029,42.7065,4042,1999-03,0.56,40.8
ANGE,-103.029,42.7065,4042,1999-04,3.87,43.6
ANGE,-103.029,42.7065,4042,1999-05,3.07,55.6
ANGE,-103.029,42.7065,4042,1999-06,5.26,64.7
ANGE,-103.029,42.7065,4042,1999-07,1.65,74.1
ANGE,-103.029,42.7065,4042,1999-08,0.93,73.8
ANGE,-103.029,42.7065,4042,1999-09,3.42,59.6
ANGE,-103.029,42.7065,4042,1999-10,0.07,52
ANGE,-103.029,42.7065,4042,1999-11,0.43,54.7
ANGE,-103.029,42.7065,4042,1999-12,0.23,40.5
ANGE,-103.029,42.7065,4042,2000-01,0.73,31.7
ANGE,-103.029,42.7065,4042,2000-02,1.05,38
ANGE,-103.029,42.7065,4042,2000-03,2.12,40.8
ANGE,-103.029,42.7065,4042,2000-04,4.21,45.9
ANGE,-103.029,42.7065,4042,2000-05,3.76,58.4
ANGE,-103.029,42.7065,4042,2000-06,0.35,65.1
ANGE,-103.029,42.7065,4042,2000-07,1.26,76
ANGE,-103.029,42.7065,4042,2000-08,0.67,76.6
ANGE,-103.029,42.7065,4042,2000-09,1.41,65.3
ANGE,-103.029,42.7065,4042,2000-10,1.04,51.1
ANGE,-103.029,42.7065,4042,2000-11,0.9,32.9
ANGE,-103.029,42.7065,4042,2000-12,0.5,22.1
ANGE,-103.029,42.7065,4042,2001-01,0.41,34.9
ANGE,-103.029,42.7065,4042,2001-02,0.89,26
ANGE,-103.029,42.7065,4042,2001-03,0.8,37.5
ANGE,-103.029,42.7065,4042,2001-04,2.35,47.5
ANGE,-103.029,42.7065,4042,2001-05,1.82,57.3
ANGE,-103.029,42.7065,4042,2001-06,2.93,66.4
ANGE,-103.029,42.7065,4042,2001-07,5.41,76
ANGE,-103.029,42.7065,4042,2001-08,0.73,75.5
ANGE,-103.029,42.7065,4042,2001-09,0.99,65.4
ANGE,-103.029,42.7065,4042,2001-10,0.81,49.8
ANGE,-103.029,42.7065,4042,2001-11,0.59,43.9
ANGE,-103.029,42.7065,4042,2001-12,0,33.6
ANGE,-103.029,42.7065,4042,2002-01,0,32.9
ANGE,-103.029,42.7065,4042,2002-02,0.07,32.7
ANGE,-103.029,42.7065,4042,2002-03,1.7,25.4
ANGE,-103.029,42.7065,4042,2002-04,0.83,46.3
ANGE,-103.029,42.7065,4042,2002-05,1.95,52.1
ANGE,-103.029,42.7065,4042,2002-06,0.89,71.7
ANGE,-103.029,42.7065,4042,2002-07,0.5,79
ANGE,-103.029,42.7065,4042,2002-08,1.52,71.8
ANGE,-103.029,42.7065,4042,2002-09,3.25,63
ANGE,-103.029,42.7065,4042,2002-10,0.45,43.6
ANGE,-103.029,42.7065,4042,2002-11,0.18,38.6
ANGE,-103.029,42.7065,4042,2002-12,0.2,37.1
ANGE,-103.029,42.7065,4042,2003-01,0.28,33.5
ANGE,-103.029,42.7065,4042,2003-02,0.28,26.7
ANGE,-103.029,42.7065,4042,2003-03,1.79,36.4
ANGE,-103.029,42.7065,4042,2003-04,2,48.7
ANGE,-103.029,42.7065,4042,2003-05,4.32,55.5
ANGE,-103.029,42.7065,4042,2003-06,3.87,62.4
ANGE,-103.029,42.7065,4042,2003-07,0.15,78.8
ANGE,-103.029,42.7065,4042,2003-08,1.07,76.7
ANGE,-103.029,42.7065,4042,2003-09,1.9,62.4
ANGE,-103.029,42.7065,4042,2003-10,0.6,56
ANGE,-103.029,42.7065,4042,2003-11,0.75,33.2
ANGE,-103.029,42.7065,4042,2003-12,0.58,34.8
ANGE,-103.029,42.7065,4042,2004-01,0.2,29.9
ANGE,-103.029,42.7065,4042,2004-02,0.71,32.3
ANGE,-103.029,42.7065,4042,2004-03,0.78,42.3
ANGE,-103.029,42.7065,4042,2004-04,0.83,49.5
ANGE,-103.029,42.7065,4042,2004-05,1.22,56.8
ANGE,-103.029,42.7065,4042,2004-06,1.97,62.5
ANGE,-103.029,42.7065,4042,2004-07,2.15,72.6
ANGE,-103.029,42.7065,4042,2004-08,0.8,70.4
ANGE,-103.029,42.7065,4042,2004-09,5.09,63.9
ANGE,-103.029,42.7065,4042,2004-10,2.18,50.7
ANGE,-103.029,42.7065,4042,2004-11,0.47,39
ANGE,-103.029,42.7065,4042,2004-12,0.13,35.8
ANGE,-103.029,42.7065,4042,2005-01,0.37,27
,,,,,,
POSE,-105.482,42.2583,7628,1991-01,0.93,17.3
POSE,-105.482,42.2583,7628,1991-02,0.93,29.3
POSE,-105.482,42.2583,7628,1991-03,1.82,31.4
POSE,-105.482,42.2583,7628,1991-04,2.01,35.8
POSE,-105.482,42.2583,7628,1991-05,5.79,45.8
POSE,-105.482,42.2583,7628,1991-06,5.13,56.9
POSE,-105.482,42.2583,7628,1991-07,1.16,61.2
POSE,-105.482,42.2583,7628,1991-08,1.46,63
POSE,-105.482,42.2583,7628,1991-09,1.66,51.6
POSE,-105.482,42.2583,7628,1991-10,0.85,40.2
POSE,-105.482,42.2583,7628,1991-11,2.57,23.9
POSE,-105.482,42.2583,7628,1991-12,0.66,22.3
POSE,-105.482,42.2583,7628,1992-01,0.85,21.4
POSE,-105.482,42.2583,7628,1992-02,0.86,29.4
POSE,-105.482,42.2583,7628,1992-03,2.09,34.3
POSE,-105.482,42.2583,7628,1992-04,1.34,41.1
POSE,-105.482,42.2583,7628,1992-05,2.21,48.8
POSE,-105.482,42.2583,7628,1992-06,2.83,53.1
POSE,-105.482,42.2583,7628,1992-07,2.42,57.3
POSE,-105.482,42.2583,7628,1992-08,1.69,58.1
POSE,-105.482,42.2583,7628,1992-09,0.89,52.9
POSE,-105.482,42.2583,7628,1992-10,1.05,43.8
POSE,-105.482,42.2583,7628,1992-11,3.26,23.4
POSE,-105.482,42.2583,7628,1992-12,2.22,17.9
POSE,-105.482,42.2583,7628,1993-01,0.84,20.5
POSE,-105.482,42.2583,7628,1993-02,2.52,18.9
POSE,-105.482,42.2583,7628,1993-03,1.39,30.8
POSE,-105.482,42.2583,7628,1993-04,3.83,34.5
POSE,-105.482,42.2583,7628,1993-05,1.35,45.8
POSE,-105.482,42.2583,7628,1993-06,4.54,51.1
POSE,-105.482,42.2583,7628,1993-07,0.95,57.4
POSE,-105.482,42.2583,7628,1993-08,1.36,58.3
POSE,-105.482,42.2583,7628,1993-09,1.62,48.2
POSE,-105.482,42.2583,7628,1993-10,1.55,39
POSE,-105.482,42.2583,7628,1993-11,2.19,24.2
POSE,-105.482,42.2583,7628,1993-12,0.97,22.8
POSE,-105.482,42.2583,7628,1994-01,1.39,23.5
POSE,-105.482,42.2583,7628,1994-02,1.12,19.3
POSE,-105.482,42.2583,7628,1994-03,1.35,31.9
POSE,-105.482,42.2583,7628,1994-04,2.56,37.1
POSE,-105.482,42.2583,7628,1994-05,1.88,50.3
POSE,-105.482,42.2583,7628,1994-06,1.26,58.3
POSE,-105.482,42.2583,7628,1994-07,1.64,61.3
POSE,-105.482,42.2583,7628,1994-08,1.07,63.3
POSE,-105.482,42.2583,7628,1994-09,0.52,54.4
POSE,-105.482,42.2583,7628,1994-10,2.58,40.3
POSE,-105.482,42.2583,7628,1994-11,1.3,25.2
POSE,-105.482,42.2583,7628,1994-12,1.24,25.8
POSE,-105.482,42.2583,7628,1995-01,1.12,21.2
POSE,-105.482,42.2583,7628,1995-02,1.1,26.5
POSE,-105.482,42.2583,7628,1995-03,1.37,28.9
POSE,-105.482,42.2583,7628,1995-04,3.23,33.3
POSE,-105.482,42.2583,7628,1995-05,10.31,39.7
POSE,-105.482,42.2583,7628,1995-06,4.06,52.4
POSE,-105.482,42.2583,7628,1995-07,1.25,59.9
