species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_F
ANGE,-103.097,42.6397,4321,2012-04,1.64,50.1
ANGE,-103.097,42.6397,4321,2012-05,1.83,56.8
ANGE,-103.097,42.6397,4321,2012-06,1.36,71.9
ANGE,-103.097,42.6397,4321,2012-07,0.44,79.1
ANGE,-103.097,42.6397,4321,2012-08,0.08,72.9
ANGE,-103.097,42.6397,4321,2012-09,0.42,64
ANGE,-103.097,42.6397,4321,2012-10,0.65,47.2
ANGE,-103.097,42.6397,4321,2012-11,0.42,43.1
ANGE,-103.097,42.6397,4321,2012-12,0.11,31.3
ANGE,-103.097,42.6397,4321,2013-01,0.19,28.8
ANGE,-103.097,42.6397,4321,2013-02,0.27,30.5
ANGE,-103.097,42.6397,4321,2013-03,0.43,35.4
ANGE,-103.097,42.6397,4321,2013-04,3.21,38.6
ANGE,-103.097,42.6397,4321,2013-05,2.44,56.3
ANGE,-103.097,42.6397,4321,2013-06,2.46,65.4
ANGE,-103.097,42.6397,4321,2013-07,1.71,72.6
ANGE,-103.097,42.6397,4321,2013-08,2.42,73.9
ANGE,-103.097,42.6397,4321,2013-09,2.81,66.6
ANGE,-103.097,42.6397,4321,2013-10,3.61,44.8
ANGE,-103.097,42.6397,4321,2013-11,0.56,37.3
ANGE,-103.097,42.6397,4321,2013-12,0.59,21.6
ANGE,-103.097,42.6397,4321,2014-01,0.31,29.2
ANGE,-103.097,42.6397,4321,2014-02,0.74,21
ANGE,-103.097,42.6397,4321,2014-03,0.62,34.6
ANGE,-103.097,42.6397,4321,2014-04,3.18,44.1
ANGE,-103.097,42.6397,4321,2014-05,3.68,54.3
ANGE,-103.097,42.6397,4321,2014-06,3,63.4
ANGE,-103.097,42.6397,4321,2014-07,0.96,71.3
ANGE,-103.097,42.6397,4321,2014-08,3.76,71.1
ANGE,-103.097,42.6397,4321,2014-09,5.08,60.1
ANGE,-103.097,42.6397,4321,2014-10,0.5,52.4
ANGE,-103.097,42.6397,4321,2014-11,0.83,31.8
ANGE,-103.097,42.6397,4321,2014-12,1.01,30.7
ANGE,-103.097,42.6397,4321,2015-01,0.4,29.5
ANGE,-103.097,42.6397,4321,2015-02,0.63,31.6
ANGE,-103.097,42.6397,4321,2015-03,0.28,41.6
ANGE,-103.097,42.6397,4321,2015-04,2.32,47.1
ANGE,-103.097,42.6397,4321,2015-05,9.02,50.9
ANGE,-103.097,42.6397,4321,2015-06,4.2,67.7
ANGE,-103.097,42.6397,4321,2015-07,2.71,70.4
ANGE,-103.097,42.6397,4321,2015-08,1.2,71.6
ANGE,-103.097,42.6397,4321,2015-09,0.66,67.5
ANGE,-103.097,42.6397,4321,2015-10,1.99,53.3
ANGE,-103.097,42.6397,4321,2015-11,0.91,38.6
ANGE,-103.097,42.6397,4321,2015-12,1.32,28.3
ANGE,-103.097,42.6397,4321,2016-01,0.16,29.2
ANGE,-103.097,42.6397,4321,2016-02,0.36,38.5
ANGE,-103.097,42.6397,4321,2016-03,2.34,42.4
ANGE,-103.097,42.6397,4321,2016-04,3.63,46.4
ANGE,-103.097,42.6397,4321,2016-05,2.41,53.5
ANGE,-103.097,42.6397,4321,2016-06,1.69,71.8
ANGE,-103.097,42.6397,4321,2016-07,1.7,73.9
ANGE,-103.097,42.6397,4321,2016-08,1.87,70.4
ANGE,-103.097,42.6397,4321,2016-09,1.26,63.4
ANGE,-103.097,42.6397,4321,2016-10,0.31,55.1
ANGE,-103.097,42.6397,4321,2016-11,0.41,47
ANGE,-103.097,42.6397,4321,2016-12,1.02,21.9
ANGE,-103.097,42.6397,4321,2017-01,1.19,25.7
ANGE,-103.097,42.6397,4321,2017-02,1.44,35.3
ANGE,-103.097,42.6397,4321,2017-03,1.63,42.3
ANGE,-103.097,42.6397,4321,2017-04,3.11,46.3
ANGE,-103.097,42.6397,4321,2017-05,4.29,54.1
ANGE,-103.097,42.6397,4321,2017-06,1.48,66.8
ANGE,-103.097,42.6397,4321,2017-07,1.92,76.7
ANGE,-103.097,42.6397,4321,2017-08,2.34,69.3
ANGE,-103.097,42.6397,4321,2017-09,1.03,60.7
ANGE,-103.097,42.6397,4321,2017-10,0.87,48.7
ANGE,-103.097,42.6397,4321,2017-11,0.62,41.2
ANGE,-103.097,42.6397,4321,2017-12,0.68,27.9
ANGE,-103.097,42.6397,4321,2018-01,0.66,26.9
ANGE,-103.097,42.6397,4321,2018-02,1.19,20.1
ANGE,-103.097,42.6397,4321,2018-03,1.01,36.7
ANGE,-103.097,42.6397,4321,2018-04,2.08,39.8
ANGE,-103.097,42.6397,4321,2018-05,4.42,59.1
ANGE,-103.097,42.6397,4321,2018-06,3.07,68.2
ANGE,-103.097,42.6397,4321,2018-07,4.94,72.2
ANGE,-103.097,42.6397,4321,2018-08,1.3,69.4
ANGE,-103.097,42.6397,4321,2018-09,1.83,64
ANGE,-103.097,42.6397,4321,2018-10,1.03,46.2
ANGE,-103.097,42.6397,4321,2018-11,1.22,35.2
ANGE,-103.097,42.6397,4321,2018-12,0.74,30.7
ANGE,-103.097,42.6397,4321,2019-01,0.43,29.9
ANGE,-103.097,42.6397,4321,2019-02,0.37,16.3
ANGE,-103.097,42.6397,4321,2019-03,2.83,27.8
ANGE,-103.097,42.6397,4321,2019-04,2.44,45.6
ANGE,-103.097,42.6397,4321,2019-05,5.4,48.2
ANGE,-103.097,42.6397,4321,2019-06,2.43,64.5
ANGE,-103.097,42.6397,4321,2019-07,3.56,71.7
ANGE,-103.097,42.6397,4321,2019-08,2.25,70.7
ANGE,-103.097,42.6397,4321,2019-09,2.32,65.8
ANGE,-103.097,42.6397,4321,2019-10,1.8,40.1
ANGE,-103.097,42.6397,4321,2019-11,1.34,34.5
ANGE,-103.097,42.6397,4321,2019-12,1.34,29.3
ANGE,-103.097,42.6397,4321,2020-01,0.35,31.1
ANGE,-103.097,42.6397,4321,2005-02,0.06,37
ANGE,-103.097,42.6397,4321,2005-03,0.88,38.5
ANGE,-103.097,42.6397,4321,2005-04,2.84,46.2
ANGE,-103.097,42.6397,4321,2005-05,3.86,53.6
ANGE,-103.097,42.6397,4321,2005-06,8.23,66.3
ANGE,-103.097,42.6397,4321,2005-07,2.11,74.5
ANGE,-103.097,42.6397,4321,2005-08,2.01,70.9
ANGE,-103.097,42.6397,4321,2005-09,0.62,66
ANGE,-103.097,42.6397,4321,2005-10,1.2,51.4
ANGE,-103.097,42.6397,4321,2005-11,0.11,43
ANGE,-103.097,42.6397,4321,2005-12,0.11,27.9
ANGE,-103.097,42.6397,4321,2006-01,0.32,39
ANGE,-103.097,42.6397,4321,2006-02,0.58,27.8
ANGE,-103.097,42.6397,4321,2006-03,2.13,36.2
ANGE,-103.097,42.6397,4321,2006-04,1.23,51
ANGE,-103.097,42.6397,4321,2006-05,1.28,58
ANGE,-103.097,42.6397,4321,2006-06,2.41,70.5
ANGE,-103.097,42.6397,4321,2006-07,1.08,78.3
ANGE,-103.097,42.6397,4321,2006-08,2.54,72.4
ANGE,-103.097,42.6397,4321,2006-09,3.04,58
ANGE,-103.097,42.6397,4321,2006-10,0.35,47
ANGE,-103.097,42.6397,4321,2006-11,0.2,39.1
ANGE,-103.097,42.6397,4321,2006-12,0.57,34.1
ANGE,-103.097,42.6397,4321,2007-01,0.17,26.3
ANGE,-103.097,42.6397,4321,2007-02,0.24,25.9
ANGE,-103.097,42.6397,4321,2007-03,1.33,44.2
ANGE,-103.097,42.6397,4321,2007-04,2.15,42.8
ANGE,-103.097,42.6397,4321,2007-05,1.84,59.1
ANGE,-103.097,42.6397,4321,2007-06,1.37,68.5
ANGE,-103.097,42.6397,4321,2007-07,1.46,78.1
ANGE,-103.097,42.6397,4321,2007-08,1.17,75.8
ANGE,-103.097,42.6397,4321,2007-09,0.75,64.7
ANGE,-103.097,42.6397,4321,2007-10,1.65,51.8
ANGE,-103.097,42.6397,4321,2007-11,0.04,42.1
ANGE,-103.097,42.6397,4321,2007-12,1.05,26.2
ANGE,-103.097,42.6397,4321,2008-01,0.14,24.9
ANGE,-103.097,42.6397,4321,2008-02,0.45,28.6
ANGE,-103.097,42.6397,4321,2008-03,0.97,36.9
ANGE,-103.097,42.6397,4321,2008-04,1.52,43.4
ANGE,-103.097,42.6397,4321,2008-05,3.99,53.1
ANGE,-103.097,42.6397,4321,2008-06,2.95,63.9
ANGE,-103.097,42.6397,4321,2008-07,3.51,74.9
ANGE,-103.097,42.6397,4321,2008-08,1.75,71.5
ANGE,-103.097,42.6397,4321,2008-09,2.43,60.1
ANGE,-103.097,42.6397,4321,2008-10,0.98,48.9
ANGE,-103.097,42.6397,4321,2008-11,0.98,41.5
ANGE,-103.097,42.6397,4321,2008-12,0.16,23.4
ANGE,-103.097,42.6397,4321,2009-01,0.65,29.4
ANGE,-103.097,42.6397,4321,2009-02,0.34,33.7
ANGE,-103.097,42.6397,4321,2009-03,1.51,36.4
ANGE,-103.097,42.6397,4321,2009-04,3.54,41.9
ANGE,-103.097,42.6397,4321,2009-05,1.27,54.9
ANGE,-103.097,42.6397,4321,2009-06,4.94,62.9
ANGE,-103.097,42.6397,4321,2009-07,3.61,70.1
ANGE,-103.097,42.6397,4321,2009-08,2.65,69.1
ANGE,-103.097,42.6397,4321,2009-09,0.87,63.2
ANGE,-103.097,42.6397,4321,2009-10,3.4,39.5
ANGE,-103.097,42.6397,4321,2009-11,0.28,43.1
ANGE,-103.097,42.6397,4321,2009-12,0.92,19.6
ANGE,-103.097,42.6397,4321,2010-01,0.06,28.3
ANGE,-103.097,42.6397,4321,2010-02,0.65,24.9
ANGE,-103.097,42.6397,4321,2010-03,0.77,38.4
ANGE,-103.097,42.6397,4321,2010-04,4.04,46.8
ANGE,-103.097,42.6397,4321,2010-05,3.1,52.2
ANGE,-103.097,42.6397,4321,2010-06,5.95,65.5
ANGE,-103.097,42.6397,4321,2010-07,3.04,72.5
ANGE,-103.097,42.6397,4321,2010-08,0.78,74.6
ANGE,-103.097,42.6397,4321,2010-09,1.24,62.9
ANGE,-103.097,42.6397,4321,2010-10,1.18,54
ANGE,-103.097,42.6397,4321,2010-11,0.53,35.9
ANGE,-103.097,42.6397,4321,2010-12,0.54,30.9
ANGE,-103.097,42.6397,4321,2011-01,0.67,24.9
ANGE,-103.097,42.6397,4321,2011-02,0.65,23.3
ANGE,-103.097,42.6397,4321,2011-03,0.76,36.8
ANGE,-103.097,42.6397,4321,2011-04,2.47,44
ANGE,-103.097,42.6397,4321,2011-05,7.99,50.4
ANGE,-103.097,42.6397,4321,2011-06,4.1,64.7
ANGE,-103.097,42.6397,4321,2011-07,1.75,76.2
ANGE,-103.097,42.6397,4321,2011-08,2.33,74.6
ANGE,-103.097,42.6397,4321,2011-09,0.86,62.6
ANGE,-103.097,42.6397,4321,2011-10,1.67,52.2
ANGE,-103.097,42.6397,4321,2011-11,0.46,38.6
ANGE,-103.097,42.6397,4321,2011-12,0.21,30.6
ANGE,-103.097,42.6397,4321,2012-01,0.65,31.6
ANGE,-103.097,42.6397,4321,2012-02,0.65,30.1
ANGE,-103.097,42.6397,4321,2012-03,0,47.3
ANGE,-103.097,42.6397,4321,2012-04,1.64,50.1
ANGE,-103.097,42.6397,4321,2012-05,1.83,56.8
ANGE,-103.097,42.6397,4321,2012-06,1.36,71.9
ANGE,-103.097,42.6397,4321,2012-07,0.44,79.1
ANGE,-103.097,42.6397,4321,2012-08,0.08,72.9
ANGE,-103.097,42.6397,4321,2012-09,0.42,64
ANGE,-103.097,42.6397,4321,2012-10,0.65,47.2
ANGE,-103.097,42.6397,4321,2012-11,0.42,43.1
ANGE,-103.097,42.6397,4321,2012-12,0.11,31.3
ANGE,-103.097,42.6397,4321,2013-01,0.19,28.8
ANGE,-103.097,42.6397,4321,2013-02,0.27,30.5
ANGE,-103.097,42.6397,4321,2013-03,0.43,35.4
ANGE,-103.097,42.6397,4321,2013-04,3.21,38.6
ANGE,-103.097,42.6397,4321,2013-05,2.44,56.3
ANGE,-103.097,42.6397,4321,2013-06,2.46,65.4
ANGE,-103.097,42.6397,4321,2013-07,1.71,72.6
ANGE,-103.097,42.6397,4321,2013-08,2.42,73.9
ANGE,-103.097,42.6397,4321,2013-09,2.81,66.6
ANGE,-103.097,42.6397,4321,2013-10,3.61,44.8
ANGE,-103.097,42.6397,4321,2013-11,0.56,37.3
ANGE,-103.097,42.6397,4321,2013-12,0.59,21.6
ANGE,-103.097,42.6397,4321,2014-01,0.31,29.2
ANGE,-103.097,42.6397,4321,2014-02,0.74,21
ANGE,-103.097,42.6397,4321,2014-03,0.62,34.6
ANGE,-103.097,42.6397,4321,2014-04,3.18,44.1
ANGE,-103.097,42.6397,4321,2014-05,3.68,54.3
ANGE,-103.097,42.6397,4321,2014-06,3,63.4
ANGE,-103.097,42.6397,4321,2014-07,0.96,71.3
ANGE,-103.097,42.6397,4321,2014-08,3.76,71.1
ANGE,-103.097,42.6397,4321,2014-09,5.08,60.1
ANGE,-103.097,42.6397,4321,2014-10,0.5,52.4
ANGE,-103.097,42.6397,4321,2014-11,0.83,31.8
ANGE,-103.097,42.6397,4321,2014-12,1.01,30.7
ANGE,-103.097,42.6397,4321,2015-01,0.4,29.5
ANGE,-103.097,42.6397,4321,2015-02,0.63,31.6
ANGE,-103.097,42.6397,4321,2015-03,0.28,41.6
ANGE,-103.097,42.6397,4321,2015-04,2.32,47.1
ANGE,-103.097,42.6397,4321,2015-05,9.02,50.9
ANGE,-103.097,42.6397,4321,2015-06,4.2,67.7
ANGE,-103.097,42.6397,4321,2015-07,2.71,70.4
ANGE,-103.097,42.6397,4321,2015-08,1.2,71.6
ANGE,-103.097,42.6397,4321,2015-09,0.66,67.5
ANGE,-103.097,42.6397,4321,2015-10,1.99,53.3
ANGE,-103.097,42.6397,4321,2015-11,0.91,38.6
ANGE,-103.097,42.6397,4321,2015-12,1.32,28.3
ANGE,-103.097,42.6397,4321,2016-01,0.16,29.2
ANGE,-103.097,42.6397,4321,2016-02,0.36,38.5
ANGE,-103.097,42.6397,4321,2016-03,2.34,42.4
ANGE,-103.097,42.6397,4321,2016-04,3.63,46.4
ANGE,-103.097,42.6397,4321,2016-05,2.41,53.5
ANGE,-103.097,42.6397,4321,2016-06,1.69,71.8
ANGE,-103.097,42.6397,4321,2016-07,1.7,73.9
ANGE,-103.097,42.6397,4321,2016-08,1.87,70.4
ANGE,-103.097,42.6397,4321,2016-09,1.26,63.4
ANGE,-103.097,42.6397,4321,2016-10,0.31,55.1
ANGE,-103.097,42.6397,4321,2016-11,0.41,47
ANGE,-103.097,42.6397,4321,2016-12,1.02,21.9
ANGE,-103.097,42.6397,4321,2017-01,1.19,25.7
ANGE,-103.097,42.6397,4321,2017-02,1.44,35.3
ANGE,-103.097,42.6397,4321,2017-03,1.63,42.3
ANGE,-103.097,42.6397,4321,2017-04,3.11,46.3
ANGE,-103.097,42.6397,4321,2017-05,4.29,54.1
ANGE,-103.097,42.6397,4321,2017-06,1.48,66.8
ANGE,-103.097,42.6397,4321,2017-07,1.92,76.7
ANGE,-103.097,42.6397,4321,2017-08,2.34,69.3
ANGE,-103.097,42.6397,4321,2017-09,1.03,60.7
ANGE,-103.097,42.6397,4321,2017-10,0.87,48.7
ANGE,-103.097,42.6397,4321,2017-11,0.62,41.2
ANGE,-103.097,42.6397,4321,2017-12,0.68,27.9
ANGE,-103.097,42.6397,4321,2018-01,0.66,26.9
ANGE,-103.097,42.6397,4321,2018-02,1.19,20.1
ANGE,-103.097,42.6397,4321,2018-03,1.01,36.7
ANGE,-103.097,42.6397,4321,2018-04,2.08,39.8
ANGE,-103.097,42.6397,4321,2018-05,4.42,59.1
ANGE,-103.097,42.6397,4321,2018-06,3.07,68.2
ANGE,-103.097,42.6397,4321,2018-07,4.94,72.2
ANGE,-103.097,42.6397,4321,2018-08,1.3,69.4
ANGE,-103.097,42.6397,4321,2018-09,1.83,64
ANGE,-103.097,42.6397,4321,2018-10,1.03,46.2
ANGE,-103.097,42.6397,4321,2018-11,1.22,35.2
ANGE,-103.097,42.6397,4321,2018-12,0.74,30.7
ANGE,-103.097,42.6397,4321,2019-01,0.43,29.9
ANGE,-103.097,42.6397,4321,2019-02,0.37,16.3
ANGE,-103.097,42.6397,4321,2019-03,2.83,27.8
ANGE,-103.097,42.6397,4321,2019-04,2.44,45.6
ANGE,-103.097,42.6397,4321,2019-05,5.4,48.2
ANGE,-103.097,42.6397,4321,2019-06,2.43,64.5
ANGE,-103.097,42.6397,4321,2019-07,3.56,71.7
ANGE,-103.097,42.6397,4321,2019-08,2.25,70.7
ANGE,-103.097,42.6397,4321,2019-09,2.32,65.8
ANGE,-103.097,42.6397,4321,2019-10,1.8,40.1
ANGE,-103.097,42.6397,4321,2019-11,1.34,34.5
ANGE,-103.097,42.6397,4321,2019-12,1.34,29.3
ANGE,-103.097,42.6397,4321,2020-01,0.35,31.1
,,,,,,
ANGE,-103.029,42.7065,4042,2005-02,0.06,36.8
ANGE,-103.029,42.7065,4042,2005-03,0.8,38.9
ANGE,-103.029,42.7065,4042,2005-04,2.92,46.7
ANGE,-103.029,42.7065,4042,2005-05,3.94,54.2
ANGE,-103.029,42.7065,4042,2005-06,9.35,67
ANGE,-103.029,42.7065,4042,2005-07,1.97,75.1
ANGE,-103.029,42.7065,4042,2005-08,1.99,71.8
ANGE,-103.029,42.7065,4042,2005-09,0.66,66.3
ANGE,-103.029,42.7065,4042,2005-10,1.05,52.2
ANGE,-103.029,42.7065,4042,2005-11,0.09,43
ANGE,-103.029,42.7065,4042,2005-12,0.07,27.8
ANGE,-103.029,42.7065,4042,2006-01,0.31,37.6
ANGE,-103.029,42.7065,4042,2006-02,0.56,27.7
ANGE,-103.029,42.7065,4042,2006-03,1.96,36.7
ANGE,-103.029,42.7065,4042,2006-04,1.16,51.6
ANGE,-103.029,42.7065,4042,2006-05,1.11,58.7
ANGE,-103.029,42.7065,4042,2006-06,2.43,71.5
ANGE,-103.029,42.7065,4042,2006-07,1.21,79.1
ANGE,-103.029,42.7065,4042,2006-08,2.6,73.1
ANGE,-103.029,42.7065,4042,2006-09,3.44,58.2
ANGE,-103.029,42.7065,4042,2006-10,0.31,47.5
ANGE,-103.029,42.7065,4042,2006-11,0.19,38.4
ANGE,-103.029,42.7065,4042,2006-12,0.43,32.4
ANGE,-103.029,42.7065,4042,2007-01,0.18,26.1
ANGE,-103.029,42.7065,4042,2007-02,0.27,25.7
ANGE,-103.029,42.7065,4042,2007-03,1.39,44.2
ANGE,-103.029,42.7065,4042,2007-04,2.15,43.2
ANGE,-103.029,42.7065,4042,2007-05,1.81,59.6
ANGE,-103.029,42.7065,4042,2007-06,1.54,69.2
ANGE,-103.029,42.7065,4042,2007-07,1.37,78.8
ANGE,-103.029,42.7065,4042,2007-08,1.05,76.4
ANGE,-103.029,42.7065,4042,2007-09,0.71,65.2
ANGE,-103.029,42.7065,4042,2007-10,1.55,52.4
ANGE,-103.029,42.7065,4042,2007-11,0.02,42.1
ANGE,-103.029,42.7065,4042,2007-12,1.05,25.9
ANGE,-103.029,42.7065,4042,2008-01,0.16,25.2
ANGE,-103.029,42.7065,4042,2008-02,0.46,28.5
ANGE,-103.029,42.7065,4042,2008-03,0.81,37.3
ANGE,-103.029,42.7065,4042,2008-04,1.47,43.7
ANGE,-103.029,42.7065,4042,2008-05,3.69,53.4
ANGE,-103.029,42.7065,4042,2008-06,3.25,64.8
ANGE,-103.029,42.7065,4042,2008-07,3.74,75.5
ANGE,-103.029,42.7065,4042,2008-08,1.79,72
ANGE,-103.029,42.7065,4042,2008-09,2.36,60.5
ANGE,-103.029,42.7065,4042,2008-10,0.93,49.6
ANGE,-103.029,42.7065,4042,2008-11,1.21,41.5
ANGE,-103.029,42.7065,4042,2008-12,0.16,23.2
ANGE,-103.029,42.7065,4042,2009-01,0.62,28.9
ANGE,-103.029,42.7065,4042,2009-02,0.42,33.6
ANGE,-103.029,42.7065,4042,2009-03,1.56,37
ANGE,-103.029,42.7065,4042,2009-04,3.51,42.1
ANGE,-103.029,42.7065,4042,2009-05,1.14,55.1
ANGE,-103.029,42.7065,4042,2009-06,4.55,63.6
ANGE,-103.029,42.7065,4042,2009-07,2.8,71
ANGE,-103.029,42.7065,4042,2009-08,2.87,70
ANGE,-103.029,42.7065,4042,2009-09,0.81,63.5
ANGE,-103.029,42.7065,4042,2009-10,3.44,39.8
ANGE,-103.029,42.7065,4042,2009-11,0.29,43
ANGE,-103.029,42.7065,4042,2009-12,0.89,19.1
ANGE,-103.029,42.7065,4042,2010-01,0.06,27.9
ANGE,-103.029,42.7065,4042,2010-02,0.69,24.7
ANGE,-103.029,42.7065,4042,2010-03,0.79,38.8
ANGE,-103.029,42.7065,4042,2010-04,3.79,47.1
ANGE,-103.029,42.7065,4042,2010-05,2.69,52.4
ANGE,-103.029,42.7065,4042,2010-06,5.62,65.9
ANGE,-103.029,42.7065,4042,2010-07,3.27,72.9
ANGE,-103.029,42.7065,4042,2010-08,0.69,75.5
ANGE,-103.029,42.7065,4042,2010-09,1.36,62.4
ANGE,-103.029,42.7065,4042,2010-10,1.09,54
ANGE,-103.029,42.7065,4042,2010-11,0.56,36.2
ANGE,-103.029,42.7065,4042,2010-12,0.55,30.7
ANGE,-103.029,42.7065,4042,2011-01,0.65,24.6
ANGE,-103.029,42.7065,4042,2011-02,0.72,22.7
ANGE,-103.029,42.7065,4042,2011-03,0.67,37.1
ANGE,-103.029,42.7065,4042,2011-04,2.62,43.8
ANGE,-103.029,42.7065,4042,2011-05,8.37,50.5
ANGE,-103.029,42.7065,4042,2011-06,4.2,65
ANGE,-103.029,42.7065,4042,2011-07,1.72,76.6
ANGE,-103.029,42.7065,4042,2011-08,2.53,74.6
ANGE,-103.029,42.7065,4042,2011-09,0.73,62.8
ANGE,-103.029,42.7065,4042,2011-10,1.66,52.9
ANGE,-103.029,42.7065,4042,2011-11,0.5,38.6
ANGE,-103.029,42.7065,4042,2011-12,0.21,30.2
ANGE,-103.029,42.7065,4042,2012-01,0.63,31.1
ANGE,-103.029,42.7065,4042,2012-02,0.7,29.8
ANGE,-103.029,42.7065,4042,2012-03,0,47.3
ANGE,-103.029,42.7065,4042,2012-04,1.56,50.2
ANGE,-103.029,42.7065,4042,2012-05,1.94,56.5
ANGE,-103.029,42.7065,4042,2012-06,1.06,72.2
ANGE,-103.029,42.7065,4042,2012-07,0.37,79.6
ANGE,-103.029,42.7065,4042,2012-08,0.17,73
ANGE,-103.029,42.7065,4042,2012-09,0.41,63.1
ANGE,-103.029,42.7065,4042,2012-10,0.81,47.6
ANGE,-103.029,42.7065,4042,2012-11,0.4,42
ANGE,-103.029,42.7065,4042,2012-12,0.18,31
ANGE,-103.029,42.7065,4042,2013-01,0.35,28.5
ANGE,-103.029,42.7065,4042,2013-02,0.29,30.4
ANGE,-103.029,42.7065,4042,2013-03,0.43,35.4
ANGE,-103.029,42.7065,4042,2013-04,2.97,38.9
ANGE,-103.029,42.7065,4042,2013-05,2.45,56.7
ANGE,-103.029,42.7065,4042,2013-06,2.43,65.6
ANGE,-103.029,42.7065,4042,2013-07,1.91,72.5
ANGE,-103.029,42.7065,4042,2013-08,3.05,74.2
ANGE,-103.029,42.7065,4042,2013-09,2.81,66.7
ANGE,-103.029,42.7065,4042,2013-10,3.49,45.1
ANGE,-103.029,42.7065,4042,2013-11,0.54,37.2
ANGE,-103.029,42.7065,4042,2013-12,0.59,21.4
ANGE,-103.029,42.7065,4042,2014-01,0.3,28.9
ANGE,-103.029,42.7065,4042,2014-02,0.54,21
ANGE,-103.029,42.7065,4042,2014-03,0.65,34.8
ANGE,-103.029,42.7065,4042,2014-04,3.07,44.1
ANGE,-103.029,42.7065,4042,2014-05,3.78,54.2
ANGE,-103.029,42.7065,4042,2014-06,2.68,63.7
ANGE,-103.029,42.7065,4042,2014-07,1.06,71.7
ANGE,-103.029,42.7065,4042,2014-08,3.66,71.5
ANGE,-103.029,42.7065,4042,2014-09,4.65,59.9
ANGE,-103.029,42.7065,4042,2014-10,0.59,52
ANGE,-103.029,42.7065,4042,2014-11,0.9,31
ANGE,-103.029,42.7065,4042,2014-12,1.11,30.2
ANGE,-103.029,42.7065,4042,2015-01,0.39,29.4
ANGE,-103.029,42.7065,4042,2015-02,0.61,30.4
ANGE,-103.029,42.7065,4042,2015-03,0.26,42
ANGE,-103.029,42.7065,4042,2015-04,2.14,47.6
ANGE,-103.029,42.7065,4042,2015-05,7.56,51
ANGE,-103.029,42.7065,4042,2015-06,4.08,67.9
ANGE,-103.029,42.7065,4042,2015-07,2.48,70.7
ANGE,-103.029,42.7065,4042,2015-08,1.25,72.2
ANGE,-103.029,42.7065,4042,2015-09,0.59,67.7
ANGE,-103.029,42.7065,4042,2015-10,1.89,53.8
ANGE,-103.029,42.7065,4042,2015-11,0.97,38.6
ANGE,-103.029,42.7065,4042,2015-12,1.31,27.3
ANGE,-103.029,42.7065,4042,2016-01,0.19,29.1
ANGE,-103.029,42.7065,4042,2016-02,0.3,37.5
ANGE,-103.029,42.7065,4042,2016-03,2.42,42.9
ANGE,-103.029,42.7065,4042,2016-04,3.66,46.5
ANGE,-103.029,42.7065,4042,2016-05,2.13,54.1
ANGE,-103.029,42.7065,4042,2016-06,1.49,72.7
ANGE,-103.029,42.7065,4042,2016-07,1.37,74.2
ANGE,-103.029,42.7065,4042,2016-08,1.5,71.2
ANGE,-103.029,42.7065,4042,2016-09,1.13,63.4
ANGE,-103.029,42.7065,4042,2016-10,0.35,55.8
ANGE,-103.029,42.7065,4042,2016-11,0.41,47
ANGE,-103.029,42.7065,4042,2016-12,1,21.7
ANGE,-103.029,42.7065,4042,2017-01,1.31,24.5
ANGE,-103.029,42.7065,4042,2017-02,1.32,34.4
ANGE,-103.029,42.7065,4042,2017-03,1.53,42.5
ANGE,-103.029,42.7065,4042,2017-04,3.3,46.4
ANGE,-103.029,42.7065,4042,2017-05,4.17,54.3
ANGE,-103.029,42.7065,4042,2017-06,1.22,67.4
ANGE,-103.029,42.7065,4042,2017-07,1.53,77
ANGE,-103.029,42.7065,4042,2017-08,2.32,69.8
ANGE,-103.029,42.7065,4042,2017-09,0.99,60.2
ANGE,-103.029,42.7065,4042,2017-10,0.98,49.1
ANGE,-103.029,42.7065,4042,2017-11,0.61,41.1
ANGE,-103.029,42.7065,4042,2017-12,0.64,27.6
ANGE,-103.029,42.7065,4042,2018-01,0.77,26.7
ANGE,-103.029,42.7065,4042,2018-02,1.28,19
ANGE,-103.029,42.7065,4042,2018-03,1.05,36.5
ANGE,-103.029,42.7065,4042,2018-04,2.08,39.6
ANGE,-103.029,42.7065,4042,2018-05,3.89,59.5
ANGE,-103.029,42.7065,4042,2018-06,2.95,68.7
ANGE,-103.029,42.7065,4042,2018-07,4.31,72.4
ANGE,-103.029,42.7065,4042,2018-08,1.51,70
ANGE,-103.029,42.7065,4042,2018-09,2.21,63.7
ANGE,-103.029,42.7065,4042,2018-10,1.08,46.7
ANGE,-103.029,42.7065,4042,2018-11,1.28,35.2
ANGE,-103.029,42.7065,4042,2018-12,0.73,30.5
ANGE,-103.029,42.7065,4042,2019-01,0.45,29.5
ANGE,-103.029,42.7065,4042,2019-02,0.35,16.1
ANGE,-103.029,42.7065,4042,2019-03,2.65,27.9
ANGE,-103.029,42.7065,4042,2019-04,2.39,45.8
ANGE,-103.029,42.7065,4042,2019-05,5.07,48.6
ANGE,-103.029,42.7065,4042,2019-06,2.09,65.3
ANGE,-103.029,42.7065,4042,2019-07,3.45,72
ANGE,-103.029,42.7065,4042,2019-08,2.21,71
ANGE,-103.029,42.7065,4042,2019-09,1.92,65.9
ANGE,-103.029,42.7065,4042,2019-10,1.66,40.5
ANGE,-103.029,42.7065,4042,2019-11,1.36,33.9
ANGE,-103.029,42.7065,4042,2019-12,1.46,29.2
