PRISM Time Series Data
Locations: 57
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2023-01-01 - 2023-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-21
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
ANGE,-103.9920,40.7939,5177,2023-11-18,0.00,29.1,44.7,60.3
ANGE,-103.9920,40.7939,5177,2023-11-19,0.00,28.4,44.3,60.3
ANGE,-103.9920,40.7939,5177,2023-11-20,0.00,32.9,44.4,55.9
ANGE,-103.9920,40.7939,5177,2023-11-21,0.00,24.7,33.4,42.2
ANGE,-103.9920,40.7939,5177,2023-11-22,0.00,23.1,38.3,53.5
ANGE,-103.9920,40.7939,5177,2023-11-23,0.00,25.3,46.6,67.8
ANGE,-103.9920,40.7939,5177,2023-11-24,0.16,15.3,25.4,35.5
ANGE,-103.9920,40.7939,5177,2023-11-25,0.08,11.1,12.8,14.4
ANGE,-103.9920,40.7939,5177,2023-11-26,0.02,9.9,16.7,23.5
ANGE,-103.9920,40.7939,5177,2023-11-27,0.00,13.5,23.2,32.9
ANGE,-103.9920,40.7939,5177,2023-11-28,0.00,14.2,24.2,34.3
ANGE,-103.9920,40.7939,5177,2023-11-29,0.00,19.1,32.1,45.2
ANGE,-103.9920,40.7939,5177,2023-11-30,0.00,18.9,35.8,52.7
ANGE,-103.9920,40.7939,5177,2023-12-01,0.00,16.8,24.7,32.7
ANGE,-103.9920,40.7939,5177,2023-12-02,0.00,17.3,27.0,36.7
ANGE,-103.9920,40.7939,5177,2023-12-03,0.00,19.7,28.8,37.9
ANGE,-103.9920,40.7939,5177,2023-12-04,0.00,22.1,30.8,39.5
ANGE,-103.9920,40.7939,5177,2023-12-05,0.00,24.3,39.6,54.8
ANGE,-103.9920,40.7939,5177,2023-12-06,0.00,27.2,43.3,59.3
ANGE,-103.9920,40.7939,5177,2023-12-07,0.00,28.8,47.1,65.5
ANGE,-103.9920,40.7939,5177,2023-12-08,0.00,30.0,45.2,60.4
ANGE,-103.9920,40.7939,5177,2023-12-09,0.00,22.9,32.3,41.6
ANGE,-103.9920,40.7939,5177,2023-12-10,0.00,15.0,25.2,35.4
ANGE,-103.9920,40.7939,5177,2023-12-11,0.00,20.4,34.0,47.6
ANGE,-103.9920,40.7939,5177,2023-12-12,0.02,26.4,38.3,50.2
ANGE,-103.9920,40.7939,5177,2023-12-13,0.00,21.6,25.8,30.0
ANGE,-103.9920,40.7939,5177,2023-12-14,0.02,22.6,30.2,37.7
ANGE,-103.9920,40.7939,5177,2023-12-15,0.00,25.3,29.6,33.9
ANGE,-103.9920,40.7939,5177,2023-12-16,0.00,21.8,34.8,47.8
ANGE,-103.9920,40.7939,5177,2023-12-17,0.00,23.0,41.0,58.9
ANGE,-103.9920,40.7939,5177,2023-12-18,0.00,23.1,38.6,54.2
ANGE,-103.9920,40.7939,5177,2023-12-19,0.00,22.9,37.6,52.4
ANGE,-103.9920,40.7939,5177,2023-12-20,0.00,32.0,47.8,63.5
ANGE,-103.9920,40.7939,5177,2023-12-21,0.00,30.8,44.3,57.8
ANGE,-103.9920,40.7939,5177,2023-12-22,0.00,29.4,44.2,59.0
ANGE,-103.9920,40.7939,5177,2023-12-23,0.00,24.8,40.0,55.3
ANGE,-103.9920,40.7939,5177,2023-12-24,0.01,23.0,36.7,50.4
ANGE,-103.9920,40.7939,5177,2023-12-25,0.02,13.6,20.3,26.9
ANGE,-103.9920,40.7939,5177,2023-12-26,0.03,12.9,19.7,26.6
ANGE,-103.9920,40.7939,5177,2023-12-27,0.03,22.0,27.5,33.1
ANGE,-103.9920,40.7939,5177,2023-12-28,0.00,20.2,29.4,38.6
ANGE,-103.9920,40.7939,5177,2023-12-29,0.00,19.2,30.5,41.8
ANGE,-103.9920,40.7939,5177,2023-12-30,0.00,24.4,37.8,51.2
ANGE,-103.9920,40.7939,5177,2023-12-31,0.00,20.4,36.0,51.5

NAVI4,-105.1768,43.4643,4426,2023-01-01,0.00,21.9,31.2,40.4
NAVI4,-105.1768,43.4643,4426,2023-01-02,0.21,24.1,29.7,35.3
NAVI4,-105.1768,43.4643,4426,2023-01-03,0.14,22.1,25.4,28.6
NAVI4,-105.1768,43.4643,4426,2023-01-04,0.02,6.3,16.8,27.3
NAVI4,-105.1768,43.4643,4426,2023-01-05,0.00,7.4,16.4,25.4
NAVI4,-105.1768,43.4643,4426,2023-01-06,0.00,4.9,17.2,29.5
NAVI4,-105.1768,43.4643,4426,2023-01-07,0.00,16.0,26.6,37.2
NAVI4,-105.1768,43.4643,4426,2023-01-08,0.00,17.6,28.0,38.4
NAVI4,-105.1768,43.4643,4426,2023-01-09,0.00,18.1,30.0,41.9
NAVI4,-105.1768,43.4643,4426,2023-01-10,0.02,25.8,33.6,41.3
NAVI4,-105.1768,43.4643,4426,2023-01-11,0.04,22.9,33.2,43.5
NAVI4,-105.1768,43.4643,4426,2023-01-12,0.09,17.5,25.6,33.8
NAVI4,-105.1768,43.4643,4426,2023-01-13,0.00,17.0,26.4,35.8
NAVI4,-105.1768,43.4643,4426,2023-01-14,0.00,28.5,36.1,43.8
NAVI4,-105.1768,43.4643,4426,2023-01-15,0.00,28.5,37.0,45.4
NAVI4,-105.1768,43.4643,4426,2023-01-16,0.00,25.9,33.2,40.4
NAVI4,-105.1768,43.4643,4426,2023-01-17,0.00,22.8,29.3,35.8
NAVI4,-105.1768,43.4643,4426,2023-01-18,0.11,25.3,28.7,32.1
NAVI4,-105.1768,43.4643,4426,2023-01-19,0.00,12.8,22.1,31.4
NAVI4,-105.1768,43.4643,4426,2023-01-20,0.00,14.5,24.6,34.7
NAVI4,-105.1768,43.4643,4426,2023-01-21,0.00,15.7,24.4,33.2
NAVI4,-105.1768,43.4643,4426,2023-01-22,0.03,20.7,26.8,32.9
NAVI4,-105.1768,43.4643,4426,2023-01-23,0.00,22.9,29.1,35.3
NAVI4,-105.1768,43.4643,4426,2023-01-24,0.00,16.1,24.6,33.1
NAVI4,-105.1768,43.4643,4426,2023-01-25,0.02,17.9,26.1,34.3
NAVI4,-105.1768,43.4643,4426,2023-01-26,0.05,17.1,23.0,28.8
NAVI4,-105.1768,43.4643,4426,2023-01-27,0.02,17.6,25.9,34.2
NAVI4,-105.1768,43.4643,4426,2023-01-28,0.17,18.6,27.2,35.8
NAVI4,-105.1768,43.4643,4426,2023-01-29,0.19,-11.0,5.9,22.9
NAVI4,-105.1768,43.4643,4426,2023-01-30,0.01,-22.1,-12.6,-3.1
NAVI4,-105.1768,43.4643,4426,2023-01-31,0.00,-21.7,-9.2,3.3
NAVI4,-105.1768,43.4643,4426,2023-02-01,0.00,-2.0,9.3,20.6
NAVI4,-105.1768,43.4643,4426,2023-02-02,0.00,11.7,21.7,31.8
NAVI4,-105.1768,43.4643,4426,2023-02-03,0.00,12.5,23.0,33.5
NAVI4,-105.1768,43.4643,4426,2023-02-04,0.00,25.8,34.0,42.2
NAVI4,-105.1768,43.4643,4426,2023-02-05,0.00,21.7,31.7,41.7
NAVI4,-105.1768,43.4643,4426,2023-02-06,0.00,23.7,33.1,42.5
NAVI4,-105.1768,43.4643,4426,2023-02-07,0.00,19.9,27.5,35.2
NAVI4,-105.1768,43.4643,4426,2023-02-08,0.00,19.9,30.0,40.2
NAVI4,-105.1768,43.4643,4426,2023-02-09,0.02,20.4,30.1,39.8
NAVI4,-105.1768,43.4643,4426,2023-02-10,0.00,11.2,20.5,29.7
NAVI4,-105.1768,43.4643,4426,2023-02-11,0.00,14.6,26.8,39.0
NAVI4,-105.1768,43.4643,4426,2023-02-12,0.00,19.8,31.9,44.1
NAVI4,-105.1768,43.4643,4426,2023-02-13,0.00,20.5,32.0,43.5
NAVI4,-105.1768,43.4643,4426,2023-02-14,0.00,24.3,36.4,48.4
NAVI4,-105.1768,43.4643,4426,2023-02-15,0.02,8.7,21.1,33.4
NAVI4,-105.1768,43.4643,4426,2023-02-16,0.00,1.6,10.6,19.5
NAVI4,-105.1768,43.4643,4426,2023-02-17,0.00,2.9,16.2,29.4
NAVI4,-105.1768,43.4643,4426,2023-02-18,0.00,17.4,29.0,40.6
NAVI4,-105.1768,43.4643,4426,2023-02-19,0.02,17.3,29.2,41.1
NAVI4,-105.1768,43.4643,4426,2023-02-20,0.01,23.7,30.0,36.4
NAVI4,-105.1768,43.4643,4426,2023-02-21,0.00,22.7,31.4,40.0
NAVI4,-105.1768,43.4643,4426,2023-02-22,0.24,2.8,22.5,42.2
NAVI4,-105.1768,43.4643,4426,2023-02-23,0.16,-17.3,-7.0,3.3
NAVI4,-105.1768,43.4643,4426,2023-02-24,0.00,-26.4,-14.0,-1.6
NAVI4,-105.1768,43.4643,4426,2023-02-25,0.00,-11.4,7.0,25.4
NAVI4,-105.1768,43.4643,4426,2023-02-26,0.00,19.2,29.1,39.1
NAVI4,-105.1768,43.4643,4426,2023-02-27,0.02,25.6,35.9,46.3
NAVI4,-105.1768,43.4643,4426,2023-02-28,0.00,26.3,33.0,39.7
NAVI4,-105.1768,43.4643,4426,2023-03-01,0.01,11.1,26.5,41.9
NAVI4,-105.1768,43.4643,4426,2023-03-02,0.00,14.3,24.0,33.7
NAVI4,-105.1768,43.4643,4426,2023-03-03,0.00,15.8,27.0,38.1
NAVI4,-105.1768,43.4643,4426,2023-03-04,0.09,15.8,26.5,37.2
NAVI4,-105.1768,43.4643,4426,2023-03-05,0.02,12.2,23.2,34.2
NAVI4,-105.1768,43.4643,4426,2023-03-06,0.00,15.6,24.6,33.6
NAVI4,-105.1768,43.4643,4426,2023-03-07,0.02,17.4,22.2,26.9
NAVI4,-105.1768,43.4643,4426,2023-03-08,0.00,13.4,23.5,33.6
NAVI4,-105.1768,43.4643,4426,2023-03-09,0.05,16.5,22.4,28.2
NAVI4,-105.1768,43.4643,4426,2023-03-10,0.00,11.6,21.0,30.4
NAVI4,-105.1768,43.4643,4426,2023-03-11,0.00,18.1,31.6,45.0
NAVI4,-105.1768,43.4643,4426,2023-03-12,0.00,12.6,26.3,39.9
NAVI4,-105.1768,43.4643,4426,2023-03-13,0.00,8.2,20.7,33.2
NAVI4,-105.1768,43.4643,4426,2023-03-14,0.00,13.3,30.2,47.0
NAVI4,-105.1768,43.4643,4426,2023-03-15,0.00,32.5,44.2,56.0
NAVI4,-105.1768,43.4643,4426,2023-03-16,0.00,22.4,41.6,60.8
NAVI4,-105.1768,43.4643,4426,2023-03-17,0.00,18.2,26.4,34.6
NAVI4,-105.1768,43.4643,4426,2023-03-18,0.00,11.5,22.0,32.4
NAVI4,-105.1768,43.4643,4426,2023-03-19,0.00,11.7,27.4,43.0
NAVI4,-105.1768,43.4643,4426,2023-03-20,0.00,18.9,35.1,51.3
NAVI4,-105.1768,43.4643,4426,2023-03-21,0.10,20.2,34.0,47.7
NAVI4,-105.1768,43.4643,4426,2023-03-22,0.00,18.0,29.8,41.5
NAVI4,-105.1768,43.4643,4426,2023-03-23,0.28,19.5,26.2,32.8
NAVI4,-105.1768,43.4643,4426,2023-03-24,0.00,17.7,29.3,41.0
NAVI4,-105.1768,43.4643,4426,2023-03-25,0.00,25.1,38.3,51.5
NAVI4,-105.1768,43.4643,4426,2023-03-26,0.02,19.8,29.3,38.8
NAVI4,-105.1768,43.4643,4426,2023-03-27,0.00,16.3,28.4,40.5
NAVI4,-105.1768,43.4643,4426,2023-03-28,0.00,16.1,24.9,33.7
NAVI4,-105.1768,43.4643,4426,2023-03-29,0.00,16.5,31.4,46.2
NAVI4,-105.1768,43.4643,4426,2023-03-30,0.00,17.9,27.2,36.5
NAVI4,-105.1768,43.4643,4426,2023-03-31,0.06,21.3,40.6,59.9
NAVI4,-105.1768,43.4643,4426,2023-04-01,0.03,20.8,26.7,32.6
NAVI4,-105.1768,43.4643,4426,2023-04-02,0.00,27.0,40.1,53.2
NAVI4,-105.1768,43.4643,4426,2023-04-03,0.02,26.1,38.2,50.4
NAVI4,-105.1768,43.4643,4426,2023-04-04,0.71,22.0,26.2,30.4
NAVI4,-105.1768,43.4643,4426,2023-04-05,0.12,15.6,20.7,25.9
NAVI4,-105.1768,43.4643,4426,2023-04-06,0.00,12.7,20.5,28.2
NAVI4,-105.1768,43.4643,4426,2023-04-07,0.00,13.3,23.9,34.5
NAVI4,-105.1768,43.4643,4426,2023-04-08,0.00,23.0,36.2,49.4
NAVI4,-105.1768,43.4643,4426,2023-04-09,0.00,30.3,41.0,51.8
NAVI4,-105.1768,43.4643,4426,2023-04-10,0.00,32.1,46.0,60.0
NAVI4,-105.1768,43.4643,4426,2023-04-11,0.00,36.5,54.1,71.7
NAVI4,-105.1768,43.4643,4426,2023-04-12,0.00,44.8,61.5,78.3
NAVI4,-105.1768,43.4643,4426,2023-04-13,0.00,40.4,55.7,70.9
NAVI4,-105.1768,43.4643,4426,2023-04-14,0.00,31.5,50.2,68.8
NAVI4,-105.1768,43.4643,4426,2023-04-15,0.00,28.0,36.0,44.0
NAVI4,-105.1768,43.4643,4426,2023-04-16,0.00,23.4,35.1,46.7
NAVI4,-105.1768,43.4643,4426,2023-04-17,0.00,25.7,44.5,63.3
NAVI4,-105.1768,43.4643,4426,2023-04-18,0.00,41.7,57.8,73.8
NAVI4,-105.1768,43.4643,4426,2023-04-19,0.02,32.1,49.2,66.3
NAVI4,-105.1768,43.4643,4426,2023-04-20,0.04,27.4,39.5,51.7
NAVI4,-105.1768,43.4643,4426,2023-04-21,0.00,20.8,31.0,41.3
NAVI4,-105.1768,43.4643,4426,2023-04-22,0.00,19.2,30.4,41.5
NAVI4,-105.1768,43.4643,4426,2023-04-23,0.00,19.6,31.0,42.4
NAVI4,-105.1768,43.4643,4426,2023-04-24,0.00,23.3,40.7,58.1
NAVI4,-105.1768,43.4643,4426,2023-04-25,0.00,30.4,47.4,64.4
NAVI4,-105.1768,43.4643,4426,2023-04-26,0.02,32.1,42.9,53.7
NAVI4,-105.1768,43.4643,4426,2023-04-27,0.00,33.4,49.4,65.4
NAVI4,-105.1768,43.4643,4426,2023-04-28,0.06,32.2,45.9,59.7
NAVI4,-105.1768,43.4643,4426,2023-04-29,0.00,34.4,47.5,60.7
NAVI4,-105.1768,43.4643,4426,2023-04-30,0.00,32.7,50.3,67.8
NAVI4,-105.1768,43.4643,4426,2023-05-01,0.00,32.3,49.3,66.4
NAVI4,-105.1768,43.4643,4426,2023-05-02,0.00,34.4,52.0,69.6
NAVI4,-105.1768,43.4643,4426,2023-05-03,0.00,37.2,55.0,72.7
NAVI4,-105.1768,43.4643,4426,2023-05-04,0.00,41.5,61.0,80.4
NAVI4,-105.1768,43.4643,4426,2023-05-05,0.00,45.2,61.4,77.5
NAVI4,-105.1768,43.4643,4426,2023-05-06,0.00,37.9,57.4,77.0
NAVI4,-105.1768,43.4643,4426,2023-05-07,0.00,36.5,51.5,66.5
NAVI4,-105.1768,43.4643,4426,2023-05-08,0.00,34.1,52.1,70.0
NAVI4,-105.1768,43.4643,4426,2023-05-09,0.02,40.8,56.7,72.7
NAVI4,-105.1768,43.4643,4426,2023-05-10,0.00,45.2,60.9,76.7
NAVI4,-105.1768,43.4643,4426,2023-05-11,0.28,45.7,60.0,74.2
NAVI4,-105.1768,43.4643,4426,2023-05-12,0.68,47.2,52.1,57.0
NAVI4,-105.1768,43.4643,4426,2023-05-13,0.61,46.0,49.3,52.5
NAVI4,-105.1768,43.4643,4426,2023-05-14,0.23,45.8,49.8,53.8
NAVI4,-105.1768,43.4643,4426,2023-05-15,0.20,44.4,48.8,53.2
NAVI4,-105.1768,43.4643,4426,2023-05-16,0.00,44.3,55.6,66.9
NAVI4,-105.1768,43.4643,4426,2023-05-17,0.00,47.3,61.7,76.0
NAVI4,-105.1768,43.4643,4426,2023-05-18,0.06,45.9,58.6,71.4
NAVI4,-105.1768,43.4643,4426,2023-05-19,0.00,38.2,50.9,63.6
NAVI4,-105.1768,43.4643,4426,2023-05-20,0.00,39.3,53.2,67.2
NAVI4,-105.1768,43.4643,4426,2023-05-21,0.00,45.6,62.3,79.0
NAVI4,-105.1768,43.4643,4426,2023-05-22,0.00,47.7,62.8,77.9
NAVI4,-105.1768,43.4643,4426,2023-05-23,0.00,50.1,66.6,83.0
NAVI4,-105.1768,43.4643,4426,2023-05-24,0.00,53.0,67.7,82.5
NAVI4,-105.1768,43.4643,4426,2023-05-25,0.06,53.5,65.8,78.2
NAVI4,-105.1768,43.4643,4426,2023-05-26,0.00,52.3,65.8,79.4
NAVI4,-105.1768,43.4643,4426,2023-05-27,0.30,49.3,63.5,77.8
NAVI4,-105.1768,43.4643,4426,2023-05-28,0.03,48.0,61.7,75.4
NAVI4,-105.1768,43.4643,4426,2023-05-29,0.46,47.5,60.5,73.6
NAVI4,-105.1768,43.4643,4426,2023-05-30,0.00,48.4,62.8,77.2
NAVI4,-105.1768,43.4643,4426,2023-05-31,0.00,50.0,65.8,81.5
NAVI4,-105.1768,43.4643,4426,2023-06-01,0.00,50.1,66.2,82.4
NAVI4,-105.1768,43.4643,4426,2023-06-02,0.59,51.8,61.8,71.8
NAVI4,-105.1768,43.4643,4426,2023-06-03,0.05,49.5,60.3,71.2
NAVI4,-105.1768,43.4643,4426,2023-06-04,0.00,51.0,61.7,72.4
NAVI4,-105.1768,43.4643,4426,2023-06-05,0.00,52.6,64.2,75.7
NAVI4,-105.1768,43.4643,4426,2023-06-06,0.00,52.6,64.9,77.3
NAVI4,-105.1768,43.4643,4426,2023-06-07,0.00,54.7,68.5,82.4
NAVI4,-105.1768,43.4643,4426,2023-06-08,0.09,53.1,67.4,81.7
NAVI4,-105.1768,43.4643,4426,2023-06-09,0.02,53.0,67.3,81.6
NAVI4,-105.1768,43.4643,4426,2023-06-10,0.06,53.4,67.5,81.7
NAVI4,-105.1768,43.4643,4426,2023-06-11,0.17,51.6,58.7,65.8
NAVI4,-105.1768,43.4643,4426,2023-06-12,0.01,50.3,58.0,65.7
NAVI4,-105.1768,43.4643,4426,2023-06-13,0.00,47.2,58.5,69.9
NAVI4,-105.1768,43.4643,4426,2023-06-14,0.00,48.8,62.5,76.2
NAVI4,-105.1768,43.4643,4426,2023-06-15,0.12,53.2,67.3,81.5
NAVI4,-105.1768,43.4643,4426,2023-06-16,0.13,47.3,58.1,68.9
NAVI4,-105.1768,43.4643,4426,2023-06-17,0.09,42.1,50.4,58.7
NAVI4,-105.1768,43.4643,4426,2023-06-18,0.00,47.2,61.6,75.9
NAVI4,-105.1768,43.4643,4426,2023-06-19,0.00,53.9,69.7,85.5
NAVI4,-105.1768,43.4643,4426,2023-06-20,0.00,55.8,74.0,92.2
NAVI4,-105.1768,43.4643,4426,2023-06-21,0.08,52.1,66.3,80.6
NAVI4,-105.1768,43.4643,4426,2023-06-22,0.00,52.2,62.7,73.2
NAVI4,-105.1768,43.4643,4426,2023-06-23,0.35,51.6,60.0,68.3
NAVI4,-105.1768,43.4643,4426,2023-06-24,0.49,48.5,59.7,70.9
NAVI4,-105.1768,43.4643,4426,2023-06-25,0.00,44.6,54.9,65.2
NAVI4,-105.1768,43.4643,4426,2023-06-26,0.36,47.7,62.3,77.0
NAVI4,-105.1768,43.4643,4426,2023-06-27,0.37,53.6,64.7,75.8
NAVI4,-105.1768,43.4643,4426,2023-06-28,0.00,53.9,64.5,75.2
NAVI4,-105.1768,43.4643,4426,2023-06-29,0.17,52.2,66.3,80.4
NAVI4,-105.1768,43.4643,4426,2023-06-30,0.33,51.3,64.0,76.7
NAVI4,-105.1768,43.4643,4426,2023-07-01,0.00,51.4,63.5,75.6
NAVI4,-105.1768,43.4643,4426,2023-07-02,0.00,54.7,69.8,84.9
NAVI4,-105.1768,43.4643,4426,2023-07-03,0.00,56.8,71.8,86.9
NAVI4,-105.1768,43.4643,4426,2023-07-04,0.12,54.1,70.2,86.3
NAVI4,-105.1768,43.4643,4426,2023-07-05,0.00,50.3,56.1,61.9
NAVI4,-105.1768,43.4643,4426,2023-07-06,0.00,49.7,58.5,67.2
NAVI4,-105.1768,43.4643,4426,2023-07-07,1.01,49.5,61.9,74.2
NAVI4,-105.1768,43.4643,4426,2023-07-08,0.00,51.0,62.7,74.4
NAVI4,-105.1768,43.4643,4426,2023-07-09,0.38,51.4,63.1,74.7
NAVI4,-105.1768,43.4643,4426,2023-07-10,0.00,54.0,69.5,85.0
NAVI4,-105.1768,43.4643,4426,2023-07-11,0.05,60.1,74.7,89.2
NAVI4,-105.1768,43.4643,4426,2023-07-12,0.00,57.3,73.8,90.4
NAVI4,-105.1768,43.4643,4426,2023-07-13,0.00,55.8,70.4,84.9
NAVI4,-105.1768,43.4643,4426,2023-07-14,0.03,57.5,73.8,90.1
NAVI4,-105.1768,43.4643,4426,2023-07-15,0.00,54.0,67.2,80.3
NAVI4,-105.1768,43.4643,4426,2023-07-16,0.00,55.3,71.0,86.6
NAVI4,-105.1768,43.4643,4426,2023-07-17,0.00,55.4,72.4,89.3
NAVI4,-105.1768,43.4643,4426,2023-07-18,0.00,57.6,75.0,92.4
NAVI4,-105.1768,43.4643,4426,2023-07-19,0.00,59.6,75.5,91.5
NAVI4,-105.1768,43.4643,4426,2023-07-20,0.00,56.3,70.7,85.0
NAVI4,-105.1768,43.4643,4426,2023-07-21,0.05,51.6,61.7,71.7
NAVI4,-105.1768,43.4643,4426,2023-07-22,0.00,52.9,70.8,88.7
NAVI4,-105.1768,43.4643,4426,2023-07-23,0.00,58.2,76.7,95.2
NAVI4,-105.1768,43.4643,4426,2023-07-24,0.00,62.8,81.6,100.3
NAVI4,-105.1768,43.4643,4426,2023-07-25,0.04,65.1,83.0,100.9
NAVI4,-105.1768,43.4643,4426,2023-07-26,0.00,64.4,80.0,95.5
NAVI4,-105.1768,43.4643,4426,2023-07-27,0.00,61.3,79.9,98.5
NAVI4,-105.1768,43.4643,4426,2023-07-28,0.01,56.6,74.8,93.0
NAVI4,-105.1768,43.4643,4426,2023-07-29,0.03,56.7,73.6,90.5
NAVI4,-105.1768,43.4643,4426,2023-07-30,0.00,59.7,75.2,90.6
NAVI4,-105.1768,43.4643,4426,2023-07-31,0.25,61.7,79.2,96.8
NAVI4,-105.1768,43.4643,4426,2023-08-01,0.42,61.6,76.7,91.7
NAVI4,-105.1768,43.4643,4426,2023-08-02,0.00,61.5,75.0,88.6
NAVI4,-105.1768,43.4643,4426,2023-08-03,0.01,62.9,75.0,87.2
NAVI4,-105.1768,43.4643,4426,2023-08-04,0.18,59.8,70.6,81.4
NAVI4,-105.1768,43.4643,4426,2023-08-05,0.08,58.1,67.6,77.2
NAVI4,-105.1768,43.4643,4426,2023-08-06,0.04,51.7,58.0,64.3
NAVI4,-105.1768,43.4643,4426,2023-08-07,0.07,52.8,65.3,77.8
NAVI4,-105.1768,43.4643,4426,2023-08-08,0.00,51.6,63.2,74.8
NAVI4,-105.1768,43.4643,4426,2023-08-09,0.01,50.7,64.2,77.6
NAVI4,-105.1768,43.4643,4426,2023-08-10,0.00,53.5,68.6,83.8
NAVI4,-105.1768,43.4643,4426,2023-08-11,0.00,56.2,71.9,87.7
NAVI4,-105.1768,43.4643,4426,2023-08-12,0.00,55.5,71.0,86.5
NAVI4,-105.1768,43.4643,4426,2023-08-13,0.00,53.4,72.6,91.9
NAVI4,-105.1768,43.4643,4426,2023-08-14,0.02,46.0,59.6,73.3
NAVI4,-105.1768,43.4643,4426,2023-08-15,0.00,46.9,65.4,83.8
NAVI4,-105.1768,43.4643,4426,2023-08-16,0.00,53.5,75.0,96.4
NAVI4,-105.1768,43.4643,4426,2023-08-17,0.00,57.6,75.8,94.0
NAVI4,-105.1768,43.4643,4426,2023-08-18,0.00,58.0,77.3,96.7
NAVI4,-105.1768,43.4643,4426,2023-08-19,0.00,65.5,82.6,99.6
NAVI4,-105.1768,43.4643,4426,2023-08-20,0.00,60.3,75.3,90.2
NAVI4,-105.1768,43.4643,4426,2023-08-21,0.00,55.9,69.5,83.2
NAVI4,-105.1768,43.4643,4426,2023-08-22,0.00,56.4,79.4,102.5
NAVI4,-105.1768,43.4643,4426,2023-08-23,0.00,64.2,82.0,99.8
NAVI4,-105.1768,43.4643,4426,2023-08-24,0.00,65.8,80.0,94.3
NAVI4,-105.1768,43.4643,4426,2023-08-25,0.00,64.5,78.5,92.5
NAVI4,-105.1768,43.4643,4426,2023-08-26,0.04,54.9,65.7,76.5
NAVI4,-105.1768,43.4643,4426,2023-08-27,0.00,53.1,70.1,87.1
NAVI4,-105.1768,43.4643,4426,2023-08-28,0.34,56.8,72.4,88.0
NAVI4,-105.1768,43.4643,4426,2023-08-29,0.00,54.0,69.2,84.5
NAVI4,-105.1768,43.4643,4426,2023-08-30,0.00,55.7,71.9,88.1
NAVI4,-105.1768,43.4643,4426,2023-08-31,0.00,46.8,71.7,96.6
NAVI4,-105.1768,43.4643,4426,2023-09-01,0.00,47.6,69.8,91.9
NAVI4,-105.1768,43.4643,4426,2023-09-02,0.00,55.8,75.0,94.2
NAVI4,-105.1768,43.4643,4426,2023-09-03,0.00,59.1,76.6,94.0
NAVI4,-105.1768,43.4643,4426,2023-09-04,0.22,58.2,76.7,95.2
NAVI4,-105.1768,43.4643,4426,2023-09-05,0.10,49.8,65.3,80.9
NAVI4,-105.1768,43.4643,4426,2023-09-06,0.00,47.6,59.0,70.4
NAVI4,-105.1768,43.4643,4426,2023-09-07,0.00,46.4,66.2,85.9
NAVI4,-105.1768,43.4643,4426,2023-09-08,0.00,56.3,70.7,85.1
NAVI4,-105.1768,43.4643,4426,2023-09-09,0.00,51.3,71.2,91.1
NAVI4,-105.1768,43.4643,4426,2023-09-10,0.35,51.1,65.3,79.6
NAVI4,-105.1768,43.4643,4426,2023-09-11,0.06,44.7,56.6,68.5
NAVI4,-105.1768,43.4643,4426,2023-09-12,0.00,46.1,59.5,72.9
NAVI4,-105.1768,43.4643,4426,2023-09-13,0.00,47.7,64.7,81.8
NAVI4,-105.1768,43.4643,4426,2023-09-14,0.19,51.4,68.3,85.2
NAVI4,-105.1768,43.4643,4426,2023-09-15,0.03,46.1,56.6,67.1
NAVI4,-105.1768,43.4643,4426,2023-09-16,0.00,44.7,59.9,75.1
NAVI4,-105.1768,43.4643,4426,2023-09-17,0.00,45.4,63.4,81.4
NAVI4,-105.1768,43.4643,4426,2023-09-18,0.00,47.1,66.3,85.4
NAVI4,-105.1768,43.4643,4426,2023-09-19,0.00,52.3,69.2,86.2
NAVI4,-105.1768,43.4643,4426,2023-09-20,0.00,52.6,67.0,81.5
NAVI4,-105.1768,43.4643,4426,2023-09-21,0.07,52.1,66.0,79.9
NAVI4,-105.1768,43.4643,4426,2023-09-22,0.08,49.9,64.2,78.5
NAVI4,-105.1768,43.4643,4426,2023-09-23,0.64,42.0,55.9,69.7
NAVI4,-105.1768,43.4643,4426,2023-09-24,0.00,40.5,52.1,63.6
NAVI4,-105.1768,43.4643,4426,2023-09-25,0.00,42.0,57.4,72.9
NAVI4,-105.1768,43.4643,4426,2023-09-26,0.00,42.6,60.3,78.0
NAVI4,-105.1768,43.4643,4426,2023-09-27,0.00,46.4,64.7,83.0
NAVI4,-105.1768,43.4643,4426,2023-09-28,0.00,46.9,65.0,83.1
NAVI4,-105.1768,43.4643,4426,2023-09-29,0.00,46.8,58.9,70.9
NAVI4,-105.1768,43.4643,4426,2023-09-30,0.00,45.9,60.0,74.0
NAVI4,-105.1768,43.4643,4426,2023-10-01,0.00,47.8,66.8,85.8
NAVI4,-105.1768,43.4643,4426,2023-10-02,0.03,44.6,58.3,72.0
NAVI4,-105.1768,43.4643,4426,2023-10-03,0.09,41.5,53.4,65.4
