ObjectID,GlobalID,Date,DateYMD,Coordinate Source,Accuracy,Accuracy of GPS Unit,GPS Datum,Latitude,Longitude,Elevation,Unit,Ranger District,Org_Code,Forest Name,Area Within District,Land owner,Location Details,CreationDate,Creator,EditDate,Editor,x,y
273,17ebbed5-49f2-4536-8210-1ed0d4a51f03,########,20240822,GPS,GPS,Within 5m,WGS84,44.7197,-107.747,9807,feet,20203,20203,Bighorn National Forest,Fr 10/Hunt mountain,USFS,From Sheridan take hwy 90N and then turn NW onto 345 and W onto hwy 14. Turn S onto FR 10 and take for approx. 3.5 mi and park at intersection w FR 213. Site is on W sideof road.,########,cnhp_guest4,########,cnhp_guest4,-107.747,44.7197
274,70c2daf7-496d-4e77-aa66-66b8cd8eff7f,########,20240823,GPS,GPS,Within 5m,WGS84,44.2609,-107.214,9111,feet,20201,20201,Bighorn National Forest,West Tensleep Lake,USFS,"From Buffalo, take hwy 16 west. Turn west onto FR 27/W Tensleep Rd. Drive all the way down rd and park at West Tensleep Lake. Species are in wet meadow by lake.",########,cnhp_guest4,########,cnhp_guest4,-107.214,44.2609
275,958798d7-c089-4bf6-b2b0-39b7b7cc743e,########,20240824,GPS,GPS,Within 5m,WGS84,44.56787,-107.535,7523,feet,20206,20206,Bighorn National Forest,Cabin Creek CG,USFS,"From Greybull, take hwy 14 east then turn SE on FR 17. Park at Cabin Creek Picnic Area.",########,cnhp_guest4,########,cnhp_guest4,-107.535,44.56787
276,94a06a58-6d71-4562-b749-23a90e3f894e,########,20240824,GPS,GPS,Within 10m,WGS84,44.63022,-107.355,9046,feet,20206,20206,Bighorn National Forest,FR 26,USFS,From Greybull take hwy 14 E a d turn E o to FR 26. Negative site is 12mi down road.,########,cnhp_guest4,########,cnhp_guest4,-107.355,44.63022
277,75566824-7ba5-4f6f-8fac-66bfef34b52e,########,20240824,GPS,GPS,Within 5m,WGS84,44.60982,-107.304,8411,feet,20206,20206,Bighorn National Forest,Twin lakes TH,USFS,"Ftom Graybull take hwy 14 E a d tutn E onto FR 26. Continue until twin lakes TH/FR 285 and park. Site is 300 ft SW, near stream.",########,cnhp_guest4,########,cnhp_guest4,-107.304,44.60982
278,899165f2-51bf-44b4-aa26-290ef40ba53c,########,20240824,GPS,GPS,Within 5m,WGS84,44.60881,-107.188,7458,feet,20206,20206,Bighorn National Forest,FR 26,USFS,From Graybull take hwy 14 E and turn E onto FR 26. Continue for approx. 47mi and park at tunoff next to rapid on topo map.,########,cnhp_guest4,########,cnhp_guest4,-107.188,44.60881
279,3623aee2-ef7d-47db-a74b-d8a7862c7f88,########,20240824,GPS,GPS,Within 5m,WGS84,44.61996,-107.121,7267,feet,20206,20206,Bighorn National Forest,Swamp Creek Hill,USFS,"From Big Horn, head west on hwy 26 until you reach Swamp Creek Hill. About 7.5 miles. Site is on north hillslope.",########,cnhp_guest4,########,cnhp_guest4,-107.121,44.61996
280,c3acb46e-367a-403c-9ccf-886706b46e1a,########,20240825,GPS,GPS,Within 10m,WGS84,44.80804,-107.34,6771,feet,20206,20206,Bighorn National Forest,Hwy 14,USFS,From Dayton take hwy 14 W 6.5mi. Parkat turnoff.,########,cnhp_guest4,########,cnhp_guest4,-107.34,44.80804
281,3d4fe9fe-0e2e-41bc-8f30-97f544800730,########,20240825,GPS,GPS,Within 5m,WGS84,44.18759,-107.003,9302,feet,20201,20201,Bighorn National Forest,Sheep mtn,USFS,From Buffalo take hwy 16 W and turn N onto FR 28/sheep mtn rd. Park at road closure/trail 3 mi down the road.,########,cnhp_guest4,########,cnhp_guest4,-107.003,44.18759
282,2fdd3363-de1c-435d-bbe2-de1124509232,########,20240904,GPS,GPS,Within 5m,WGS84,39.87254,-106.411,9995,feet,21510,21510,White River National Forest,FS 1832,USFS,"From Silverthorne, head north on Hwy 9, then W on CR10. Continue onto FS1832 for about 2.75 miles. Site is E of rd.",########,cnhp_guest4,########,cnhp_guest4,-106.411,39.87254
283,ec37a192-d112-44c5-a6cd-b44f7c725e3b,########,20240906,GPS,GPS,Within 5m,WGS84,39.46777,-106.775,9600,feet,21504,21504,White River National Forest,LEDE Reservoir,USFS,"From Gypsum, head up Gypsum Creek Rd until you reach LEDE Reservoir. Park at the reservoir and hike East up towards the campsite. Stop after about 400 feet, short of the campsite. Site is on both sides of trail.",########,cnhp_guest4,########,cnhp_guest4,-106.775,39.46777
284,42312de5-a799-43be-9c06-fc05298b6c62,########,20240907,GPS,GPS,Within 5m,WGS84,39.48254,-106.787,9114,feet,21504,21504,White River National Forest,LEDE Reservoir,USFS,"From Gypsum, head up Gypsum Creek Rd (CR102) for about 18 miles. Site is west of road, in the margins between the sagebrush meadow and the aspen/spruce forest.",########,cnhp_guest4,########,cnhp_guest4,-106.787,39.48254
285,6cc7f60f-cbc9-4e46-b6d8-8ed96db629c3,########,20240908,GPS,GPS,Within 5m,WGS84,39.74996,-107.292,10611,feet,21504,21504,White River National Forest,White Owl Lake Road,USFS,"From Dotsero, head north on CR301, then west on Coffee Pot Road. From Coffee Pot Road, turn W onto White Owl Lake Road amd continue for 0.16 miles. Site is on both sides of road.",########,cnhp_guest4,########,cnhp_guest4,-107.292,39.74996
286,adc18c2f-abc9-4911-896d-561fd542945a,########,20240908,GPS,GPS,Within 5m,WGS84,39.76709,-107.301,10531,feet,21504,21504,White River National Forest,Deep lake,USFS,"From Dotsero, head north on cr 301. Turn west onto fsr 600 and continue about 24 miles. Site is west of road.",########,cnhp_guest4,########,cnhp_guest4,-107.301,39.76709
287,c62dda68-7e60-487e-a189-da47e1a6b414,########,20240903,GPS,GPS,Within 5m,WGS84,39.56179,-105.991,9319,feet,21510,21510,White River National Forest,Soda Creek Homestead,USFS,"Fro Keystone, head South towards the Soda Creek Homestead. Park at the homestead and walk back up the road, then 100 ft down the trail. Gate may be locked.",########,cnhp_guest4,########,cnhp_guest4,-105.991,39.56179
288,ea88d503-5d58-45d0-914e-b6837c849bed,########,20240904,GPS,GPS,Within 5m,WGS84,39.85756,-106.399,10110,feet,21510,21510,White River National Forest,South Fork Deep Creek,USFS,"From Grand County, take CR 10 west to FS1832. Go south on FS1832 for 4.32 miles. Site is south of road in meadow.",########,cnhp_guest4,########,cnhp_guest4,-106.399,39.85756
289,5a510497-9417-413d-89d6-d7206c285c01,########,20240904,GPS,GPS,Within 5m,WGS84,39.87927,-106.4,9764,feet,21510,21510,White River National Forest,North Fork Deep Creek,USFS,"From Grand County, take CR 10 west to FS1832. Go south on FS1832 for 1.3 miles. Go east on unamed road to campsite, about 0.25 miles from FS1832. Site is primarily on NE facing slope.",########,cnhp_guest4,########,cnhp_guest4,-106.4,39.87927
290,e014992b-344a-46de-908e-c42079d93d90,########,20240906,GPS,GPS,Within 5m,WGS84,39.46569,-106.776,9549,feet,21504,21504,White River National Forest,LEDE reservoir,USFS,"From Gypsum, head south on CR 102 for 18.5 miles. Park at LEDE Reservoir. Walk 500 ft south on path and site is meadoe east of reservoir.",########,cnhp_guest4,########,cnhp_guest4,-106.776,39.46569
291,4e26f29c-d4b4-4f26-9c39-4771ecdf9a18,########,20240907,GPS,GPS,Within 5m,WGS84,39.67173,-107.176,9873,feet,21504,21504,White River National Forest,Coffee Pot Rd,USFS,"Fro. Dotsero, head N on CR301, then turn East and drive abt 17 miles up coffee pot rd.",########,cnhp_guest4,########,cnhp_guest4,-107.176,39.67173
292,f8e1025c-ccf9-41db-9456-0a8e5714d1cf,########,20240907,GPS,GPS,Within 5m,WGS84,39.68115,-107.199,10140,feet,21504,21504,White River National Forest,Coffee Pot Rd,USFS,"From Dotsero, travel north on CR 301. Travel west on coffee pot rd for 17.5 miles. Site is in field north of road and aspen forest.",########,cnhp_guest4,########,cnhp_guest4,-107.199,39.68115
293,1a329049-d98c-4132-b996-7de6076c29ca,########,20240907,GPS,GPS,Within 5m,WGS84,39.72957,-107.263,10525,feet,21504,21504,White River National Forest,Coffee pot road,USFS,"From Dotsero, head N on CR301, then turn W onto Coffee Pot Road. Travel about 25 miles. Site is East of road.",########,cnhp_guest4,########,cnhp_guest4,-107.263,39.72957
294,ef36aebc-4728-44a9-be4f-f2e494ed2159,########,20240903,GPS,GPS,Within 5m,WGS84,38.66135,-106.838,8307,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",FR 743,USFS,From Almont take George Bailey dr SE and continue onto FR 743. Travel approx 1000ft and park at intersection with 2-track. Site is on SE slope.,########,cnhp_guest4,########,cnhp_guest4,-106.838,38.66135
295,789bc764-1f52-449d-907a-4a3593a0a82b,########,20240903,GPS,GPS,Within 5m,WGS84,38.65511,-106.86,8040,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Fr 860.1A,USFS,From Almont take hwy 135 S and turn W onto FR 860.1A. Site is 1000ft up road on NW slope,########,cnhp_guest4,########,cnhp_guest4,-106.86,38.65511
296,3db46667-c995-4d5b-8998-167bae982e0a,########,20240904,GPS,GPS,Within 5m,WGS84,38.74926,-106.703,8567,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",River pulloff,USFS,From Almont take hwy 742 NE 10mi and park at pull off for river access. ,########,cnhp_guest4,########,cnhp_guest4,-106.703,38.74926
297,d92fb317-8ce3-477a-ba28-3a1257b840a2,########,20240904,GPS,GPS,Within 25m,WGS84,39.00501,-107.031,10286,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Mount Bellview foothill,USFS,From Gothic take FR 317 4mi and park before Pinus contorta forest start. Population is on both sides of road,########,cnhp_guest4,########,cnhp_guest4,-107.031,39.00501
298,4ad7c9dd-ec8f-4f85-a6fd-875f39f2d060,########,20240905,GPS,GPS,Within 5m,WGS84,39.00197,-107.023,10064,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Group Campsite 3,USFS,"From Gothic take FR 317 3 miles, then population will be NW of GC3.",########,cnhp_guest4,########,cnhp_guest4,-107.023,39.00197
299,297205bf-c865-40cd-b28f-76db27ffdbdf,########,20240905,GPS,GPS,Within 10m,WGS84,38.96645,-106.994,9603,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Judd Falls Trail,USFS,"From Gothic take FR 317 3,000ft and park at Judd fallsTH. Collection site along trail. Cluster of points 1 mi further, might be worth exploring.",########,cnhp_guest4,########,cnhp_guest4,-106.994,38.96645
300,5a517c38-1e67-4e37-8698-5ca7757c2d92,########,20240905,GPS,GPS,Within 5m,WGS84,38.94031,-106.982,9370,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Snodgrass mtn,USFS,From Crested butte take FR 317 5 mi and park at clearing. ,########,cnhp_guest4,########,cnhp_guest4,-106.982,38.94031
301,2c7a0c92-8f54-4930-963a-aede889ca49e,########,20240907,GPS,GPS,Within 5m,WGS84,38.87484,-106.909,9003,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Brush Creek ,USFS,"From Crested Butte, take hwy 135 SE for 2 miles then turn north onto CR 738. Continue for 2 miles then turn N into Brush Creek Trailhead parking lot. Walk .5 miles past cattle gate. Site is in aspen grove. ",########,cnhp_guest4,########,cnhp_guest4,-106.909,38.87484
302,5918238c-10e9-4fdc-80a9-a736942b593d,########,20240907,GPS,GPS,Within 5m,WGS84,38.86514,-106.913,8930,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Brush creek TH,USFS,"From Crested Butte, take hwy 135 SE for 2 miles then turn north onto CR 738. Continue for 2 miles then turn N into Brush Creek Trailhead parking lot. ",########,cnhp_guest4,########,cnhp_guest4,-106.913,38.86514
303,7736e9ea-017e-47f9-9bfc-1cbc48e9ffb2,########,20240908,GPS,GPS,Within 5m,WGS84,38.8284,-106.833,8954,feet,20407,20407,"Grand Mesa, Uncompahgre and Gunnison National Forests",Cement Creek,USFS,"From Crested Butte, take hwy 135 SE for 6.5 miles. Turn NE onto CR 740. Continue for 4 miles then park by Middle Cement Creek Trail. Site is on north hillslope.",########,cnhp_guest4,########,cnhp_guest4,-106.833,38.8284
304,a013892e-7941-446d-9d34-7defef40f286,########,20240826,GPS,GPS,Within 5m,WGS84,39.06245,-105.101,8500,feet,21209,21209,Pike and San Isabel National Forests,FR339,USFS,"Turn west onto 339 from hwy 67 four miles out of woodland park. Drive up to parking area on west side, no trail just pull off",########,cnhp_guest4,########,cnhp_guest4,-105.101,39.06245
305,156b3366-3f60-4900-8159-73bfb7031b86,########,20240826,GPS,GPS,Within 5m,WGS84,39.04399,-105.082,8200,feet,21209,21209,Pike and San Isabel National Forests,FR342,USFS,"From Woodland Park, north on 67, west on 342, park immediately to the left",########,cnhp_guest4,########,cnhp_guest4,-105.082,39.04399
306,ba88d4c9-0791-4932-b796-1cbc0e24f754,########,20240918,GPS,GPS,Within 5m,WGS84,39.05672,-105.089,7900,feet,21209,21209,Pike and San Isabel National Forests,FR 339,USFS,Make a left at the jct of hwy 67 and FR339. Park immediately. ,########,cnhp_guest4,########,cnhp_guest4,-105.089,39.05672
307,d24e9d4c-5b89-43c4-87ac-8aa2b8b6b82f,########,20240918,GPS,GPS,Within 5m,WGS84,39.05838,-105.097,7900,feet,21209,21209,Pike and San Isabel National Forests,FR339,USFS,"Turn onto FR339, drive less than one mile and find buck n rail enclosed parking on the right",########,cnhp_guest4,########,cnhp_guest4,-105.097,39.05838
308,1604bdc6-f8bb-4d61-9b26-821832fd44be,########,20240907,GPS,GPS,Within 5m,WGS84,39.65039,-105.876,11200,feet,21510,21510,White River National Forest,Pass lake,USFS,"On loveland pass, South of I70, quarter mile south of the summit.",########,cnhp_guest4,########,cnhp_guest4,-105.876,39.65039
309,a20b9d13-8521-42fd-bbd1-384e5efd1794,########,20240918,GPS,GPS,Within 5m,WGS84,39.04359,-105.082,7900,feet,21209,21209,Pike and San Isabel National Forests,FR342,USFS,Turn west on FR 342 from hwy 67. Park immediately on the left. Collection field is just beyond parking and to the west,########,cnhp_guest4,########,cnhp_guest4,-105.082,39.04359
310,6c00988a-7dc6-48be-920e-d824b9846f06,########,20240918,GPS,GPS,Within 5m,WGS84,41.33275,-106.287,10569,feet,20605,20605,Medicine Bow-Routt National Forest,Libby Flats,USFS,"From Centennial, take hwy 130 west. Turn south onto FS 336 then in 1.25 miles head east on FS 396. Continue for 0.25 miles. Site is north of road.",########,cnhp_guest4,########,cnhp_guest4,-106.287,41.33275
311,4d6e39bc-0697-4d73-9c92-4242ba3b65de,########,20240921,GPS,GPS,Within 5m,WGS84,41.34358,-106.364,10158,feet,20602,20602,Medicine Bow-Routt National Forest,South Twin Lake,USFS,"From Centennial, take hwy 130 west to FSR 103. Continue north for 1.41 miles. Turn west onto 103.3 H. Site is 0.21 miles down road, west oh road.",########,cnhp_guest4,########,cnhp_guest4,-106.364,41.34358
312,d374870c-68f9-4039-b20b-63807ab2a7fc,########,20240922,GPS,GPS,Within 5m,WGS84,41.20363,-107.059,10295,feet,20602,20602,Medicine Bow-Routt National Forest,FS450,USFS,"From Encampment, take hwy 70 west. Turn north onto fs 412. At fork, turn east onto fs 450. After approximately 0.5 miles, park and site will be on the west.",########,cnhp_guest4,########,cnhp_guest4,-107.059,41.20363
313,75e788a6-e509-4b14-98a9-a86f0a622a5b,########,20240923,GPS,GPS,Within 5m,WGS84,41.36846,-106.155,9646,feet,20605,20605,Medicine Bow-Routt National Forest,South fork mill creek,USFS,"From Centennial, take hwy 130 west. 5urn north onto fsr 100. Go northeast on fsr 329 and site will be east of road in 1.4 miles.",########,cnhp_guest4,########,cnhp_guest4,-106.155,41.36846
314,05c24a9c-d444-4ef2-adf2-c1e789a59e4a,########,20240918,GPS,GPS,Within 10m,WGS84,37.36199,-107.883,8869,feet,21308,21308,San Juan National Forest,Intersection of FR 171 high clearance onoy.,USFS,"From Durango take hwy 550 N and turn NW onto CR 204, continue onto FR 171. Take for approx. 3 mi. Stop when road turns into high clearance only.",########,cnhp_guest4,########,cnhp_guest4,-107.883,37.36199
315,5ed5b565-420b-4d3f-9a50-1b73c9081a52,########,20240918,GPS,GPS,Within 5m,WGS84,37.3328,-107.905,6939,feet,21308,21308,San Juan National Forest,Colorado Trail,USFS,"From Durango, go northwest on CR 171 for 4 miles. Park at trailhead for the Colorado trail. Walk about 900ft on trail.",########,cnhp_guest4,########,cnhp_guest4,-107.905,37.3328
316,6bb9c992-ff68-46b5-83d5-1319eb7f8622,########,20240918,GPS,GPS,Within 5m,WGS84,37.70183,-107.777,10750,feet,21308,21308,San Juan National Forest,Coal Bank Pass trail,USFS,From Durango take hwy 550 N 30.5mi and park at Pass trail lot. Site along trail until trees.,########,cnhp_guest4,########,cnhp_guest4,-107.777,37.70183
317,f9816f7c-f68a-49cb-aa0b-918cdd9ed5fb,########,20240919,GPS,GPS,Within 5m,WGS84,37.45583,-108.083,11456,feet,21308,21308,San Juan National Forest,Sharkstooth Trail,USFS,3From durango take 160W past Hespurus then turn N o to CR 184 and then East o to CR42. Continue onto FR561  then East onto FR 350. Take a slight right onto FR 346 and continue until end. Hike approx. 1.5 miles to point,########,cnhp_guest4,########,cnhp_guest4,-108.083,37.45583
318,129ae684-0d59-4e46-bd11-4e6139e0654b,########,20240917,GPS,GPS,Within 5m,WGS84,41.23474,-106.372,9092,feet,20602,20602,Medicine Bow-Routt National Forest,North Mullen Creek,USFS,"From Encampment, head east on hwy 230, then continue onto cr201 and 660. Continue nto fr500 for about 8.5 miles. Site is south of road on north facing slope",########,cnhp_guest4,########,cnhp_guest4,-106.372,41.23474
319,e2a763bb-b077-4a47-9489-eb241fe11f17,########,20240918,GPS,GPS,Within 5m,WGS84,41.31539,-106.287,10425,feet,20605,20605,Medicine Bow-Routt National Forest,Libby Flats,USFS,"From Centennial, head NW on cr416, then turn Wonto fs338. Continue onto fs343 then 336. Continue for about 2.5 miles.",########,cnhp_guest4,########,cnhp_guest4,-106.287,41.31539
320,dbb9e899-cff0-41a8-8669-2d103d56a010,########,20240919,GPS,GPS,Within 5m,WGS84,41.46995,-106.542,8823,feet,20602,20602,Medicine Bow-Routt National Forest,Cedar Pass Road,USFS,"From Saratoga, take BLM3417 east to FS261.C.
Go south on FS261 for 0.25 miles. Site is east of rd.",########,cnhp_guest4,########,cnhp_guest4,-106.542,41.46995
321,7c4c3448-6d70-42c0-af8d-f28d22979b81,########,20240919,GPS,GPS,Within 5m,WGS84,41.23469,-106.361,9148,feet,20602,20602,Medicine Bow-Routt National Forest,FS510,USFS,"From Encampment, head W on hwy 230, then continue onto cr201 and 660, then onto fs500, then 510. Continue on 510 for about 1/3 mile. Site is S of road.",########,cnhp_guest4,########,cnhp_guest4,-106.361,41.23469
322,b376dab8-2bab-485d-a933-0843effd87ab,########,20240920,GPS,GPS,Within 5m,WGS84,41.13094,-106.855,8546,feet,20602,20602,Medicine Bow-Routt National Forest,Hell Creek,USFS,"From Encampment, head SW on CR353, th3n continue onto fs 442 for1.7 miles. Site is 300 ft # of road on rocky slopes.",########,cnhp_guest4,########,cnhp_guest4,-106.855,41.13094
323,cedc9ea8-0820-43d3-af81-a5902f80996b,########,20240920,GPS,GPS,Within 5m,WGS84,41.11446,-106.868,9151,feet,20602,20602,Medicine Bow-Routt National Forest,Willow Park,USFS,"From Encampment, take CR353 south. Turn south onto FSR442. Site is 3.25 miles down the road, west of road.",########,cnhp_guest4,########,cnhp_guest4,-106.868,41.11446
324,d9930f90-e22e-435c-9bd1-3ec48fef5f5b,########,20240920,GPS,GPS,Within 5m,WGS84,41.11645,-106.893,9401,feet,20602,20602,Medicine Bow-Routt National Forest,Green Mtn Trail,USFS,"From Encampm3nt, head SW on CR353, then continue onto FS442. Turn right onto 550, then left onto 406. Continue for 2/3 mile. Site is south of road",########,cnhp_guest4,########,cnhp_guest4,-106.893,41.11645
325,bc252b8e-2364-45a0-945a-37ec5ff1dbe0,########,20240921,GPS,GPS,Within 5m,WGS84,41.34081,-106.379,9753,feet,20602,20602,Medicine Bow-Routt National Forest,Gold Hill,USFS,"From Centennial, head west on hwy 130. Turn north onto fsr 103. In 0.85 miles turn west onto fsr200. After 1 mile site is on south sid3 of road.",########,cnhp_guest4,########,cnhp_guest4,-106.379,41.34081
326,cbb2d5e4-c7f9-4457-a966-df4c8fd64af2,########,20240922,GPS,GPS,Within 5m,WGS84,41.28663,-107.029,8808,feet,20602,20602,Medicine Bow-Routt National Forest,FS452,USFS,"From Saratoga, head W on cr640, then S onto BLM452. Continue onto fs452 for 2 miles. Site is on both sides of road in clear cut.",########,cnhp_guest4,########,cnhp_guest4,-107.029,41.28663
327,c640a5cb-088b-4d0a-bd27-a06ac4fc1977,########,20240926,GPS,GPS,Within 5m,WGS84,37.66144,-103.569,4497,feet,21206,21206,Pike and San Isabel National Forests,Picketwire Canyon,USFS,"From La Junta, Colorado, drive south on Colorado Highway 109 for 13 miles. Turn right (west) on Forest Service Road (FSR) 2200 (also known as County Road 802 or David Canyon Road) and drive 8 miles. Turn left (south) on County Road 25 and continue 6 miles to Picket Wire Corrals. Turn left (east) onto FSR 2185. Continue 3.2 miles on FSR 2185, following the trailhead signs to Withers Canyon Trailhead.",########,cnhp_guest7,########,cnhp_guest7,-103.569,37.66144
328,983ec093-9fef-40f8-9f78-e35fdf08c941,########,20240925,GPS,GPS,Within 5m,WGS84,39.34095,-105.283,7695,feet,21211,21211,Pike and San Isabel National Forests,Little Scraggy,USFS,"Park at the Shingle Mill TH parking lot off the rudely named Redskin Road, then cross the road to hike north along the Colorado Trail segment 3. After the large boulders amid burn area the trail splits, go left. Take this to an area just off the trail at listed coordinates in the primary key.",########,cnhp_guest7,########,cnhp_guest7,-105.283,39.34095
329,dd9e2a26-db9b-4b03-9035-862afcdbadb3,########,20240927,GPS,GPS,Within 5m,WGS84,37.66526,-103.566,4000,feet,21206,21206,Pike and San Isabel National Forests,Withers canyon,USFS,"From La Junta, navigate to David Canyon road. There are two ways to get there:
350 to 26 to R to 25 to pickwire CG
Or
109 to 802 (David canyon Rd) to 25 ( Rourke Rd)
At withers canyon TH, hike down trail to canyon",########,cnhp_guest4,########,cnhp_guest4,-103.566,37.66526
330,e23fed73-4965-4d01-8523-4d5ec7b3a4b2,########,20240927,GPS,GPS,Within 5m,WGS84,37.66593,-103.563,4000,feet,21206,21206,Pike and San Isabel National Forests,Withers canyon,USFS,"From La Junta, navigate to David Canyon road. There are two ways to get there:
350 to 26 to R to 25 to pickwire CG
Or
109 to 802 (David canyon Rd) to 25 ( Rourke Rd)
At withers canyon TH, hike down trail to canyon",########,cnhp_guest4,########,cnhp_guest4,-103.563,37.66593
331,1b185a3c-8eea-4f51-8bc4-e35d773a001e,########,20240808,GPS,GPS,Within 5m,WGS84,44.8053,-107.334,6756,feet,20206,20206,Bighorn National Forest,Hwy 14 between Sand Turn and Steamboat Point,USFS,Continue on Hwy 14 to the 4th pull out past Sand Turn. Pavement is not red in this pull out,########,cnhp_guest7,########,cnhp_guest7,-107.334,44.8053
332,4bb57a1e-a2cd-4574-a1b7-153b4de522a2,########,20240813,GPS,GPS,Within 5m,WGS84,44.85018,-107.406,7353,feet,20206,20206,Bighorn National Forest,Off road 181,USFS,"Road 291 to 198, turm off onto road 181, 1/4 mile E of the cow camp, on slope towards sheep creek",########,cnhp_guest7,########,cnhp_guest7,-107.406,44.85018
333,2c46c89b-02e2-4c40-99bf-0ac5358316ba,########,20240814,GPS,GPS,Within 5m,WGS84,44.86858,-107.319,4354,feet,20206,20206,Bighorn National Forest,Amsden creek elk refuge,USFS,"1/2 from the entrance closer to the fence on your left as you walk in, past the tree near some shrubs",########,cnhp_guest7,########,cnhp_guest7,-107.319,44.86858
334,a43013b7-8e2a-40a7-bafc-0db99932fceb,########,20240814,GPS,GPS,Within 5m,WGS84,44.86433,-107.319,4324,feet,20206,20206,Bighorn National Forest,Amsden Creek Wildlife Refuge,USFS,"On the slope leading up to the treeline, after the first hill crest, dotted along the meadow",########,cnhp_guest7,########,cnhp_guest7,-107.319,44.86433
335,ce880154-a9db-47c2-a8cb-b80507c5b9b6,########,20240819,GPS,GPS,Within 5m,WGS84,44.79775,-107.537,8061,feet,20206,20206,Bighorn National Forest,Burgess Junction,USFS,"Turn right on FS15 from HWY14A towards Burgess Ranger Station. Continue on 15 past the station, and just past road 165",########,cnhp_guest7,########,cnhp_guest7,-107.537,44.79775
336,eea12e9b-be05-4921-86ff-00a48ba22af4,########,20240819,GPS,GPS,Within 5m,WGS84,44.79773,-107.537,8061,feet,20206,20206,Bighorn National Forest,Burgess Junction,USFS,"Turn onto FS15 from hwy14a towards burgess ranger station. Continue past ranger station, just past rd165",########,cnhp_guest7,########,cnhp_guest7,-107.537,44.79773
337,0ffd4e3b-8ad7-434f-a30e-5d9ae0e872d7,########,20240819,GPS,GPS,Within 5m,WGS84,44.79771,-107.537,8061,feet,20206,20206,Bighorn National Forest,Burgess Jct,USFS,"Turn onto FS15 from hwy14a. Continue past Burgess Ranger Station, then just past rd165",########,cnhp_guest7,########,cnhp_guest7,-107.537,44.79771
338,6ec358f4-d311-4e29-a639-d19c92c79704,########,20240820,GPS,GPS,Within 5m,WGS84,44.8688,-107.319,4338,feet,20206,20206,Bighorn National Forest,Amsden Creek Wildlife Habitat Management Area,USFS,Walk about 100 yards north of the gate,########,cnhp_guest7,########,cnhp_guest7,-107.319,44.8688
339,134c95ac-f89d-4aef-b919-0e0433f3026f,########,20240820,GPS,GPS,Within 5m,WGS84,44.75605,-107.557,8140,feet,20206,20206,Bighorn National Forest,Big Willow Creek FS159,USFS,"Drive about 1 mile down FS159, just past the first rv pullout. On the East side of the road",########,cnhp_guest7,########,cnhp_guest7,-107.557,44.75605
340,027b8078-2f23-4ef8-893d-c1b2e3be7725,########,20240820,GPS,GPS,Within 5m,WGS84,44.75603,-107.557,8153,feet,20206,20206,Bighorn National Forest,Big Willow Creek FS159,USFS,"Drive about 1 mile down FS159, just past the first rv pullout. On the east side of the road",########,cnhp_guest7,########,cnhp_guest7,-107.557,44.75603
341,e182c430-3590-4c49-92f2-ca6ac4d8323f,########,20240822,GPS,GPS,Within 5m,WGS84,44.8024,-107.366,7333,feet,20206,20206,Bighorn National Forest,Steamboat point,USFS,"On hill across from Steamboat point, south of the trailhead parking lot.",########,cnhp_guest7,########,cnhp_guest7,-107.366,44.8024
342,8eb8fcb0-9e76-441b-a50d-53f619a6df7b,########,20240826,GPS,GPS,Within 5m,WGS84,44.80992,-107.865,9077,feet,20203,20203,Bighorn National Forest,FS rd 13,USFS,Turn off hwy14a onto fs13. Walk to the first large rock outcropping about 200m down the road. On the east side of fs13,########,cnhp_guest7,########,cnhp_guest7,-107.865,44.80992
343,bf3a80e3-6c02-44cf-8972-0f84165dced3,########,20240828,GPS,GPS,Within 5m,WGS84,44.70444,-107.502,8540,feet,20206,20206,Bighorn National Forest,Owen Creek Campground,USFS,Continue just past the camp about 100 yards. Site is on the west side of the road,########,cnhp_guest7,########,cnhp_guest7,-107.502,44.70444
344,e44a760d-814c-4e90-8d74-05c137c02aa8,########,20240828,GPS,GPS,Within 5m,WGS84,44.86008,-107.484,7897,feet,20206,20206,Bighorn National Forest,Sawmill flats,USFS,"S of forest rd 168, meadow sloping down from the road",########,cnhp_guest7,########,cnhp_guest7,-107.484,44.86008
345,e84ecbee-755c-439b-904f-d7c0e5a0145f,########,20240828,GPS,GPS,Within 5m,WGS84,44.86006,-107.484,7879,feet,20206,20206,Bighorn National Forest,Sawmill flats,USFS,"South of fs168 at sawmill flats, meadow sloping downhill",########,cnhp_guest7,########,cnhp_guest7,-107.484,44.86006
